Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,NEvals,FirstFeasibleIter,FirstFeasibleTime,RepairCount,RepairSuccessCount,ViabilityFieldCount,ViabilityFieldSuccessCount,WallClock,Source,PaperScene,AlgorithmOrder
1,CVF-AE,17,20270747,300.457491865061,5.8390385,1,0,9567,0,0.0286602,514,125,23,19,0.001947,formal-main,1,7
1,CVF-AE,18,20270748,296.887568494884,5.8487407,1,0,9556,0,0.0212104,513,153,13,11,0.0018297,formal-main,1,7
1,CVF-AE,19,20270749,297.548644241493,5.8901369,1,0,9570,1,0.0435797,517,132,23,22,0.0020654,formal-main,1,7
1,CVF-AE,20,20270750,299.240913426943,5.8584647,1,0,9561,0,0.0300464,513,122,18,18,0.0016993,formal-main,1,7
1,CVF-AE,21,20270751,296.797772447259,5.877719,1,0,9564,0,0.026773,515,136,19,19,0.0013787,formal-main,1,7
1,CVF-AE,22,20270752,301.094434082525,5.8425733,1,0,9553,0,0.021456,513,171,10,10,0.001206,formal-main,1,7
1,CVF-AE,23,20270753,290.880057926434,5.9200378,1,0,9597,19,0.3643532,517,137,50,45,0.0017038,formal-main,1,7
1,CVF-AE,24,20270754,296.080773701898,5.9260142,1,0,9566,0,0.0275212,516,121,20,19,0.0023522,formal-main,1,7
1,CVF-AE,25,20270755,297.020170645782,6.0693385,1,0,9563,0,0.0247723,515,172,18,17,0.0023252,formal-main,1,7
1,CVF-AE,26,20270756,296.106625570864,5.9533352,1,0,9563,0,0.0307175,516,145,17,15,0.0013982,formal-main,1,7
1,CVF-AE,27,20270757,298.150698236117,5.9713528,1,0,9579,0,0.0282447,516,128,33,28,0.0028163,formal-main,1,7
1,CVF-AE,28,20270758,298.793556310867,6.031663,1,0,9559,1,0.0427197,516,155,13,12,0.0023735,formal-main,1,7
1,CVF-AE,29,20270759,301.530278915624,5.959662,1,0,9562,0,0.0245853,512,106,20,19,0.0024049,formal-main,1,7
1,CVF-AE,30,20270760,299.361222582617,6.0335243,1,0,9569,0,0.0273587,514,102,25,22,0.0015975,formal-main,1,7
2,AE,1,20280831,1839.01688656664,5.07093,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.001734,formal-main,2,1
2,AE,2,20280832,1168.4245417644,5.1171055,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0018439,formal-main,2,1
2,AE,3,20280833,1395.54820573087,4.9796535,0,6,9030,NaN,NaN,NaN,NaN,0,0,0.0015826,formal-main,2,1
2,AE,4,20280834,1896.02898124043,4.9296962,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0017177,formal-main,2,1
2,AE,5,20280835,1452.75340289471,4.9282211,0,6,9030,NaN,NaN,NaN,NaN,0,0,0.0016959,formal-main,2,1
2,AE,6,20280836,1649.35908273057,4.922206,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.0015748,formal-main,2,1
2,AE,7,20280837,1932.52352495752,4.7539616,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0011614,formal-main,2,1
2,AE,8,20280838,2060.21735755192,5.0106707,0,10,9030,NaN,NaN,NaN,NaN,0,0,0.0017397,formal-main,2,1
2,AE,9,20280839,1805.88449748266,4.9854861,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0014436,formal-main,2,1
2,AE,10,20280840,1780.53993684029,5.0746504,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.0014053,formal-main,2,1
2,AE,11,20280841,1857.99798804745,4.990223,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0018093,formal-main,2,1
2,AE,12,20280842,1102.82407832753,5.6962079,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0009072,formal-main,2,1
2,AE,13,20280843,1923.89641496628,5.258425,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.001731,formal-main,2,1
2,AE,14,20280844,1854.32208810392,4.9423849,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.0018168,formal-main,2,1
2,AE,15,20280845,2327.61028010971,5.0073353,0,12,9030,NaN,NaN,NaN,NaN,0,0,0.0016689,formal-main,2,1
2,AE,16,20280846,2272.67879711434,4.9715929,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0014603,formal-main,2,1
2,AE,17,20280847,1098.55787366242,4.9545151,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.001969,formal-main,2,1
2,AE,18,20280848,1696.66928752481,4.9096912,0,8.13494439423783,9030,NaN,NaN,NaN,NaN,0,0,0.0016955,formal-main,2,1
2,AE,19,20280849,1407.85556184218,4.8757049,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0012864,formal-main,2,1
2,AE,20,20280850,1852.43856818251,4.8223796,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0016037,formal-main,2,1
2,AE,21,20280851,1802.96719443254,5.497486,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.0013732,formal-main,2,1
2,AE,22,20280852,938.889560911234,5.5996026,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0014524,formal-main,2,1
2,AE,23,20280853,828.248705902654,5.5159315,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0016291,formal-main,2,1
2,AE,24,20280854,2159.41216136612,5.6573633,0,10,9030,NaN,NaN,NaN,NaN,0,0,0.0015623,formal-main,2,1
2,AE,25,20280855,1633.81816298348,5.9353867,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.0012052,formal-main,2,1
2,AE,26,20280856,2317.40538192897,5.9956923,0,11,9030,NaN,NaN,NaN,NaN,0,0,0.0014696,formal-main,2,1
2,AE,27,20280857,827.588900958427,5.7656364,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0013687,formal-main,2,1
2,AE,28,20280858,1551.2227783777,5.6725347,0,7,9030,NaN,NaN,NaN,NaN,0,0,0.0014449,formal-main,2,1
2,AE,29,20280859,2022.40567573423,6.1430845,0,10,9030,NaN,NaN,NaN,NaN,0,0,0.0012849,formal-main,2,1
2,AE,30,20280860,1595.021265911,5.5687294,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.0011312,formal-main,2,1
2,PSO,1,20280931,1042.85468773599,6.3424342,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0013005,formal-main,2,2
2,PSO,2,20280932,774.31053746748,5.5147322,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0015169,formal-main,2,2
2,PSO,3,20280933,958.207962109167,5.5012055,0,2,9030,NaN,NaN,NaN,NaN,0,0,0.0016728,formal-main,2,2
2,PSO,4,20280934,353.219216478804,5.273217,1,3.5527136788005e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0014472,formal-main,2,2
2,PSO,5,20280935,282.860249636185,5.320171,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0011922,formal-main,2,2
2,PSO,6,20280936,777.750775581225,5.5296068,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0017492,formal-main,2,2
2,PSO,7,20280937,424.077286651537,5.2118145,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0010664,formal-main,2,2
2,PSO,8,20280938,1006.80796449761,4.8912038,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0019759,formal-main,2,2
2,PSO,9,20280939,2008.90666907556,4.789922,0,10,9030,NaN,NaN,NaN,NaN,0,0,0.0017693,formal-main,2,2
2,PSO,10,20280940,1075.53581814694,4.6868801,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0014888,formal-main,2,2
2,PSO,11,20280941,283.228553208535,4.7589943,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0019431,formal-main,2,2
2,PSO,12,20280942,851.66178887413,4.8521976,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0013722,formal-main,2,2
2,PSO,13,20280943,786.932231441405,4.7988604,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0018318,formal-main,2,2
2,PSO,14,20280944,280.565779988119,4.8390139,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.001626,formal-main,2,2
2,PSO,15,20280945,854.584280283212,4.7725707,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.001315,formal-main,2,2
2,PSO,16,20280946,890.358949422039,4.7544216,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0014775,formal-main,2,2
2,PSO,17,20280947,1029.95609251386,5.0307076,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0015097,formal-main,2,2
2,PSO,18,20280948,641.769867919395,4.9043301,0,2,9030,NaN,NaN,NaN,NaN,0,0,0.0012984,formal-main,2,2
2,PSO,19,20280949,288.013235857244,5.0677978,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015089,formal-main,2,2
2,PSO,20,20280950,770.193035294185,4.9329951,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0014354,formal-main,2,2
2,PSO,21,20280951,414.071672023244,4.9229843,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0013858,formal-main,2,2
2,PSO,22,20280952,655.742171766313,4.8255091,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.001224,formal-main,2,2
2,PSO,23,20280953,303.556291295368,4.8836157,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008298,formal-main,2,2
2,PSO,24,20280954,335.081036395909,4.9301015,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.001334,formal-main,2,2
2,PSO,25,20280955,294.321843500823,4.9766396,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0014661,formal-main,2,2
2,PSO,26,20280956,795.891918601154,5.1111308,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0016966,formal-main,2,2
2,PSO,27,20280957,355.058760918145,4.5389627,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015795,formal-main,2,2
2,PSO,28,20280958,293.528998135032,4.5108773,1,3.5527136788005e-14,9030,NaN,NaN,NaN,NaN,0,0,0.0012526,formal-main,2,2
2,PSO,29,20280959,1672.20224368197,5.1992124,0,7,9030,NaN,NaN,NaN,NaN,0,0,0.0010533,formal-main,2,2
2,PSO,30,20280960,1397.21991894793,5.5288499,0,6,9030,NaN,NaN,NaN,NaN,0,0,0.0014099,formal-main,2,2
2,GWO,1,20281031,298.054230854635,5.8612912,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0009468,formal-main,2,3
2,GWO,2,20281032,301.264766693809,5.6301931,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015167,formal-main,2,3
2,GWO,3,20281033,292.489339704633,5.9058246,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015745,formal-main,2,3
2,GWO,4,20281034,396.492963045138,5.5294761,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0017983,formal-main,2,3
2,GWO,5,20281035,307.824421635945,5.6582386,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015141,formal-main,2,3
2,GWO,6,20281036,368.199367080571,6.2379295,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0011888,formal-main,2,3
2,GWO,7,20281037,326.131030767758,6.0098547,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0016174,formal-main,2,3
2,GWO,8,20281038,368.539489406259,5.835205,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015837,formal-main,2,3
2,GWO,9,20281039,354.378645075524,5.5250157,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015477,formal-main,2,3
2,GWO,10,20281040,289.663405841686,5.4150112,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015157,formal-main,2,3
2,GWO,11,20281041,370.78349395356,5.7508297,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0016087,formal-main,2,3
2,GWO,12,20281042,388.38237912929,5.809104,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0021059,formal-main,2,3
2,GWO,13,20281043,307.556384582751,5.8456366,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0011916,formal-main,2,3
2,GWO,14,20281044,378.958462749737,5.6366458,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0010223,formal-main,2,3
2,GWO,15,20281045,298.553156354886,5.4072294,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0015605,formal-main,2,3
2,GWO,16,20281046,350.155013866227,5.9721545,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0017079,formal-main,2,3
2,GWO,17,20281047,327.798539150481,5.5453056,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0010542,formal-main,2,3
2,GWO,18,20281048,310.185252184544,5.9128793,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.001435,formal-main,2,3
2,GWO,19,20281049,412.378334732987,5.9005065,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0013883,formal-main,2,3
2,GWO,20,20281050,380.117155846951,5.3521658,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0016239,formal-main,2,3
2,GWO,21,20281051,293.96255135696,5.049285,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0014717,formal-main,2,3
2,GWO,22,20281052,415.14198177526,5.5391147,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0019932,formal-main,2,3
2,GWO,23,20281053,313.102312413718,5.7382189,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0016308,formal-main,2,3
2,GWO,24,20281054,372.955270547578,5.5833237,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0013235,formal-main,2,3
2,GWO,25,20281055,351.347656403109,5.7857761,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0013851,formal-main,2,3
2,GWO,26,20281056,348.291454182054,5.517736,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0009927,formal-main,2,3
2,GWO,27,20281057,346.270283775363,5.2564772,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0010765,formal-main,2,3
2,GWO,28,20281058,367.926593033299,5.8852332,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008356,formal-main,2,3
2,GWO,29,20281059,297.831282601448,6.0495554,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0010618,formal-main,2,3
2,GWO,30,20281060,300.098396172452,5.8577004,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008505,formal-main,2,3
2,HHO,1,20281231,433.149125280659,6.7655353,1,0,11601,NaN,NaN,NaN,NaN,0,0,0.001112,formal-main,2,4
2,HHO,2,20281232,300.469548586099,5.7587696,1,0,11319,NaN,NaN,NaN,NaN,0,0,0.0008358,formal-main,2,4
2,HHO,3,20281233,357.933759169582,5.8878162,1,0,11243,NaN,NaN,NaN,NaN,0,0,0.0015104,formal-main,2,4
2,HHO,4,20281234,292.036074262506,6.7910454,1,0,11310,NaN,NaN,NaN,NaN,0,0,0.0014802,formal-main,2,4
2,HHO,5,20281235,412.189330359534,7.2097364,1,0,11469,NaN,NaN,NaN,NaN,0,0,0.0012872,formal-main,2,4
2,HHO,6,20281236,334.631160693788,6.5932798,1,0,11387,NaN,NaN,NaN,NaN,0,0,0.00137,formal-main,2,4
2,HHO,7,20281237,368.669068477831,6.9576203,1,0,11575,NaN,NaN,NaN,NaN,0,0,0.0008144,formal-main,2,4
2,HHO,8,20281238,350.20569050929,6.6403298,1,0,11444,NaN,NaN,NaN,NaN,0,0,0.0013093,formal-main,2,4
2,HHO,9,20281239,643.561269763896,6.5349673,0,1,11595,NaN,NaN,NaN,NaN,0,0,0.0011426,formal-main,2,4
2,HHO,10,20281240,378.543635291984,6.4826918,1,0,11653,NaN,NaN,NaN,NaN,0,0,0.0007779,formal-main,2,4
2,HHO,11,20281241,364.634374209981,6.3487168,1,0,11614,NaN,NaN,NaN,NaN,0,0,0.0007441,formal-main,2,4
2,HHO,12,20281242,384.058669786465,6.0764534,1,0,11493,NaN,NaN,NaN,NaN,0,0,0.0008449,formal-main,2,4
2,HHO,13,20281243,379.217686544338,5.8826632,1,0,11371,NaN,NaN,NaN,NaN,0,0,0.0011833,formal-main,2,4
2,HHO,14,20281244,373.071388008689,5.9965373,1,0,11407,NaN,NaN,NaN,NaN,0,0,0.0008025,formal-main,2,4
2,HHO,15,20281245,341.780704748886,6.1667539,1,0,11540,NaN,NaN,NaN,NaN,0,0,0.0015167,formal-main,2,4
2,HHO,16,20281246,280.944267024114,6.0907453,1,0,11621,NaN,NaN,NaN,NaN,0,0,0.001307,formal-main,2,4
2,HHO,17,20281247,306.257883609102,7.4779428,1,0,11351,NaN,NaN,NaN,NaN,0,0,0.0015161,formal-main,2,4
2,HHO,18,20281248,285.617296604287,6.8010141,1,0,11315,NaN,NaN,NaN,NaN,0,0,0.000783,formal-main,2,4
2,HHO,19,20281249,370.236450485591,7.040713,1,0,11425,NaN,NaN,NaN,NaN,0,0,0.0006964,formal-main,2,4
2,HHO,20,20281250,288.406514115816,6.5014111,1,0,11528,NaN,NaN,NaN,NaN,0,0,0.0007214,formal-main,2,4
2,HHO,21,20281251,423.778099091948,6.3186026,1,0,11529,NaN,NaN,NaN,NaN,0,0,0.0008987,formal-main,2,4
2,HHO,22,20281252,291.990080039119,6.4211861,1,0,11307,NaN,NaN,NaN,NaN,0,0,0.0007917,formal-main,2,4
2,HHO,23,20281253,304.740056950966,6.7165196,1,0,11488,NaN,NaN,NaN,NaN,0,0,0.0006872,formal-main,2,4
2,HHO,24,20281254,350.493361233978,6.5163119,1,0,11432,NaN,NaN,NaN,NaN,0,0,0.0006955,formal-main,2,4
2,HHO,25,20281255,334.746709409731,6.4810921,1,0,11200,NaN,NaN,NaN,NaN,0,0,0.0011036,formal-main,2,4
2,HHO,26,20281256,292.263011225312,5.9927746,1,0,11355,NaN,NaN,NaN,NaN,0,0,0.0015666,formal-main,2,4
2,HHO,27,20281257,1146.84416311462,6.0155344,0,4,11676,NaN,NaN,NaN,NaN,0,0,0.0008836,formal-main,2,4
2,HHO,28,20281258,334.0278998843,6.0716688,1,0,11407,NaN,NaN,NaN,NaN,0,0,0.001475,formal-main,2,4
2,HHO,29,20281259,834.889628537958,6.3720915,0,3,11486,NaN,NaN,NaN,NaN,0,0,0.0015807,formal-main,2,4
2,HHO,30,20281260,315.64210888071,6.0981272,1,0,11410,NaN,NaN,NaN,NaN,0,0,0.0015979,formal-main,2,4
2,ERIME,1,20280902,296.69275764774,5.614708,1,0,9498,NaN,NaN,NaN,NaN,0,0,5.6317125,recent-improved,2,5
2,ERIME,2,20280903,305.701657986739,5.7549726,1,0,9546,NaN,NaN,NaN,NaN,0,0,5.7717762,recent-improved,2,5
2,ERIME,3,20280904,336.92502041372,5.6328735,1,1.59872115546023e-14,9465,NaN,NaN,NaN,NaN,0,0,5.6500183,recent-improved,2,5
2,ERIME,4,20280905,319.498083639241,5.8339271,1,1.59872115546023e-14,9477,NaN,NaN,NaN,NaN,0,0,5.8516533,recent-improved,2,5
2,ERIME,5,20280906,338.013447361947,5.7879784,1,0,9447,NaN,NaN,NaN,NaN,0,0,5.8054808,recent-improved,2,5
2,ERIME,6,20280907,313.938716113066,6.0574955,1,0,9459,NaN,NaN,NaN,NaN,0,0,6.0751711,recent-improved,2,5
2,ERIME,7,20280908,370.388075016909,6.7284209,1,0,9444,NaN,NaN,NaN,NaN,0,0,6.7476004,recent-improved,2,5
2,ERIME,8,20280909,300.866540855792,6.4888739,1,0,9510,NaN,NaN,NaN,NaN,0,0,6.5202752,recent-improved,2,5
2,ERIME,9,20280910,301.904661387248,6.1553235,1,0,9450,NaN,NaN,NaN,NaN,0,0,6.1723504,recent-improved,2,5
2,ERIME,10,20280911,332.48360967281,6.2122638,1,0,9489,NaN,NaN,NaN,NaN,0,0,6.2318823,recent-improved,2,5
2,ERIME,11,20280912,313.384303547311,6.3424915,1,0,9468,NaN,NaN,NaN,NaN,0,0,6.3610789,recent-improved,2,5
2,ERIME,12,20280913,333.960211170741,6.0226895,1,0,9540,NaN,NaN,NaN,NaN,0,0,6.0398232,recent-improved,2,5
2,ERIME,13,20280914,338.256019309826,5.9012072,1,1.59872115546023e-14,9465,NaN,NaN,NaN,NaN,0,0,5.91958,recent-improved,2,5
2,ERIME,14,20280915,300.480312039345,6.5456653,1,0,9501,NaN,NaN,NaN,NaN,0,0,6.5637178,recent-improved,2,5
2,ERIME,15,20280916,299.664191443241,6.0947018,1,0,9486,NaN,NaN,NaN,NaN,0,0,6.1139354,recent-improved,2,5
2,ERIME,16,20280917,356.039352840352,6.6342234,1,0,9444,NaN,NaN,NaN,NaN,0,0,6.6550742,recent-improved,2,5
2,ERIME,17,20280918,287.302093883191,5.9187657,1,0,9468,NaN,NaN,NaN,NaN,0,0,5.9366608,recent-improved,2,5
2,ERIME,18,20280919,295.39589717462,6.049314,1,0,9555,NaN,NaN,NaN,NaN,0,0,6.0707583,recent-improved,2,5
2,ERIME,19,20280920,292.448327104469,6.2183388,1,0,9504,NaN,NaN,NaN,NaN,0,0,6.2398956,recent-improved,2,5
2,ERIME,20,20280921,284.650522316186,6.0545846,1,0,9474,NaN,NaN,NaN,NaN,0,0,6.0716957,recent-improved,2,5
2,ERIME,21,20280922,293.259774260785,6.0080569,1,0,9495,NaN,NaN,NaN,NaN,0,0,6.0273456,recent-improved,2,5
2,ERIME,22,20280923,295.276221621147,6.5947199,1,0,9456,NaN,NaN,NaN,NaN,0,0,6.6133457,recent-improved,2,5
2,ERIME,23,20280924,300.158293790918,7.1084557,1,0,9441,NaN,NaN,NaN,NaN,0,0,7.1264381,recent-improved,2,5
2,ERIME,24,20280925,348.067405137564,7.0266316,1,0,9453,NaN,NaN,NaN,NaN,0,0,7.0537606,recent-improved,2,5
2,ERIME,25,20280926,411.814016114115,6.940041,1,0,9483,NaN,NaN,NaN,NaN,0,0,6.9625715,recent-improved,2,5
2,ERIME,26,20280927,319.40593988903,6.6191473,1,0,9471,NaN,NaN,NaN,NaN,0,0,6.6449021,recent-improved,2,5
2,ERIME,27,20280928,289.167932821167,7.0739921,1,0,9558,NaN,NaN,NaN,NaN,0,0,7.0964602,recent-improved,2,5
2,ERIME,28,20280929,296.802046791443,6.1048134,1,0,9507,NaN,NaN,NaN,NaN,0,0,6.1272593,recent-improved,2,5
2,ERIME,29,20280930,314.97051768519,6.4739678,1,6.21724893790088e-15,9498,NaN,NaN,NaN,NaN,0,0,6.4965234,recent-improved,2,5
2,ERIME,30,20280931,298.879805950256,6.4719338,1,0,9489,NaN,NaN,NaN,NaN,0,0,6.4900902,recent-improved,2,5
2,MSCSO,1,20281002,277.086263701857,12.1487801,1,0,21492,NaN,NaN,NaN,NaN,0,0,12.1663485,recent-improved,2,6
2,MSCSO,2,20281003,304.17936470404,12.6628829,1,0,21397,NaN,NaN,NaN,NaN,0,0,12.6816742,recent-improved,2,6
2,MSCSO,3,20281004,305.484842465162,12.8935334,1,0,21374,NaN,NaN,NaN,NaN,0,0,12.911615,recent-improved,2,6
2,MSCSO,4,20281005,277.029385048112,14.5277317,1,0,21438,NaN,NaN,NaN,NaN,0,0,14.5491418,recent-improved,2,6
2,MSCSO,5,20281006,277.612929680362,14.0461724,1,0,21498,NaN,NaN,NaN,NaN,0,0,14.0640366,recent-improved,2,6
2,MSCSO,6,20281007,294.640639456767,12.3286563,1,0,21491,NaN,NaN,NaN,NaN,0,0,12.3459878,recent-improved,2,6
2,MSCSO,7,20281008,341.434183451591,14.1592809,1,0,21385,NaN,NaN,NaN,NaN,0,0,14.1779413,recent-improved,2,6
2,MSCSO,8,20281009,317.094660323192,13.4622682,1,0,21549,NaN,NaN,NaN,NaN,0,0,13.4817329,recent-improved,2,6
2,MSCSO,9,20281010,319.526764668198,13.8360071,1,0,21441,NaN,NaN,NaN,NaN,0,0,13.8672141,recent-improved,2,6
2,MSCSO,10,20281011,277.624780143986,13.300137,1,0,21433,NaN,NaN,NaN,NaN,0,0,13.3182052,recent-improved,2,6
2,MSCSO,11,20281012,278.013809865068,13.7628697,1,0,21442,NaN,NaN,NaN,NaN,0,0,13.7807511,recent-improved,2,6
2,MSCSO,12,20281013,278.149365001487,13.4920339,1,0,21520,NaN,NaN,NaN,NaN,0,0,13.5103577,recent-improved,2,6
2,MSCSO,13,20281014,309.260685712018,13.6377624,1,0,21444,NaN,NaN,NaN,NaN,0,0,13.6558707,recent-improved,2,6
2,MSCSO,14,20281015,283.381220811427,13.744917,1,0,21453,NaN,NaN,NaN,NaN,0,0,13.7633986,recent-improved,2,6
2,MSCSO,15,20281016,285.154683224281,12.7501691,1,0,21474,NaN,NaN,NaN,NaN,0,0,12.76748,recent-improved,2,6
2,MSCSO,16,20281017,284.271453472432,13.0508131,1,0,21534,NaN,NaN,NaN,NaN,0,0,13.0695667,recent-improved,2,6
2,MSCSO,17,20281018,281.953822956237,13.754566,1,0,21441,NaN,NaN,NaN,NaN,0,0,13.7728366,recent-improved,2,6
2,MSCSO,18,20281019,294.412444842065,13.3191841,1,0,21465,NaN,NaN,NaN,NaN,0,0,13.3373007,recent-improved,2,6
2,MSCSO,19,20281020,279.320910642512,13.3036228,1,0,21471,NaN,NaN,NaN,NaN,0,0,13.3234164,recent-improved,2,6
2,MSCSO,20,20281021,301.461581981077,12.815856,1,0,21446,NaN,NaN,NaN,NaN,0,0,12.8398046,recent-improved,2,6
2,MSCSO,21,20281022,290.427351551842,13.9168742,1,0,21389,NaN,NaN,NaN,NaN,0,0,13.9357894,recent-improved,2,6
2,MSCSO,22,20281023,285.288625437225,13.7958578,1,0,21503,NaN,NaN,NaN,NaN,0,0,13.8189679,recent-improved,2,6
2,MSCSO,23,20281024,300.654228553531,14.6874515,1,0,21517,NaN,NaN,NaN,NaN,0,0,14.705663,recent-improved,2,6
2,MSCSO,24,20281025,288.859841082753,15.4571975,1,0,21408,NaN,NaN,NaN,NaN,0,0,15.481232,recent-improved,2,6
2,MSCSO,25,20281026,277.089484089615,13.6802154,1,0,21554,NaN,NaN,NaN,NaN,0,0,13.6983395,recent-improved,2,6
2,MSCSO,26,20281027,301.309518542442,13.2862793,1,0,21476,NaN,NaN,NaN,NaN,0,0,13.3053087,recent-improved,2,6
2,MSCSO,27,20281028,277.762809299263,13.5552382,1,0,21425,NaN,NaN,NaN,NaN,0,0,13.5749129,recent-improved,2,6
2,MSCSO,28,20281029,280.618264948889,13.2764802,1,0,21472,NaN,NaN,NaN,NaN,0,0,13.2991126,recent-improved,2,6
2,MSCSO,29,20281030,285.434145709615,12.2658733,1,0,21461,NaN,NaN,NaN,NaN,0,0,12.2833282,recent-improved,2,6
2,MSCSO,30,20281031,280.501611904569,13.6121261,1,0,21459,NaN,NaN,NaN,NaN,0,0,13.629893,recent-improved,2,6
2,CVF-AE,1,20280731,301.832733892273,7.3422885,1,0,9561,7,0.3546419,511,326,20,15,0.0029082,formal-main,2,7
2,CVF-AE,2,20280732,303.760230354358,6.9242248,1,0,9555,6,0.1441318,511,309,14,9,0.0031249,formal-main,2,7
2,CVF-AE,3,20280733,303.807588567584,6.6663422,1,0,9550,5,0.1059921,509,320,11,10,0.0028684,formal-main,2,7
2,CVF-AE,4,20280734,295.547274107046,6.8252708,1,0,9560,10,0.2894857,512,314,18,13,0.0028212,formal-main,2,7
2,CVF-AE,5,20280735,307.857718941039,6.7181685,1,0,9557,9,0.2194704,511,348,16,12,0.0014082,formal-main,2,7
2,CVF-AE,6,20280736,298.291919059059,6.7387483,1,0,9547,1,0.0306662,511,344,6,6,0.002494,formal-main,2,7
2,CVF-AE,7,20280737,302.619962250227,6.6447897,1,0,9569,12,0.2905866,512,296,27,22,0.0028146,formal-main,2,7
2,CVF-AE,8,20280738,303.247052436039,6.8801369,1,0,9548,0,0.0280795,514,315,4,3,0.0020753,formal-main,2,7
2,CVF-AE,9,20280739,301.074709941712,6.6577902,1,0,9546,5,0.0954836,511,312,5,3,0.00253,formal-main,2,7
2,CVF-AE,10,20280740,300.586041211239,6.6588391,1,0,9547,0,0.0214725,513,331,4,4,0.0024229,formal-main,2,7
