Scene,Algorithm,RunFile,BestFitness,Feasible,Violation,MeanZ,MaxZ,MinZ,StdZ,HighThreshold,HighAltitudeFrac,VeryHighThreshold,VeryHighAltitudeFrac,PathLength,DetourRatio,BoundaryBand,MinBoundaryDist,MeanBoundaryDist,BoundaryHugFrac,ControlPointBoundaryHugFrac,NumControlPoints,HighAltitudeFlag,BoundaryHugFlag,ExcessiveDetourFlag,ControlPointEdgeFlag,VisualReviewFlag
1,GDSAO,scene1_GDSAO_run001.mat,301.021197762975,1,0,9.67798695324738,18,8.02018061757431,1.94277225568348,24,0,32,0,154.186983710314,1.2100635838338,8,5.79116536376944,13.7187945271954,0.14572864321608,0.166666666666667,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run002.mat,319.005271406599,1,0,10.4953345188809,18,9.34805473377036,1.8102399311396,24,0,32,0,155.255598117478,1.2184500983641,8,3.73893497405868,10.5726092909476,0.371859296482412,0.5,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run003.mat,318.886537878473,1,0,12.0397951373047,18,10.3584407923472,1.51611548544264,24,0,32,0,154.11458962358,1.20949543309933,8,2.01748727008128,8.67041468170541,0.447236180904523,0.5,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run004.mat,313.800397068225,1,0,17.5473109089117,20.3195462591232,12,2.57433820790249,24,0,32,0,156.187669372487,1.22576501857386,8,6.76123563306982,13.6850957839257,0.0653266331658292,0.166666666666667,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run005.mat,325.783117907681,1,0,15.9230118472227,20.5233536950709,12,2.49555698179937,24,0,32,0,157.204800808993,1.23374749336954,8,5.87387048349355,9.14431155733485,0.577889447236181,0.666666666666667,8,0,0,0,1,1
1,GDSAO,scene1_GDSAO_run006.mat,322.048157977989,1,0,13.1106352867588,18.1771011419659,9.23426402457177,2.4855287885116,24,0,32,0,158.313637956204,1.24244967704259,8,4.71704148570359,10.4924879409962,0.381909547738693,0.5,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run007.mat,317.707025719628,1,0,11.3227374982412,18,9.87844571420734,1.06508607904806,24,0,32,0,156.825269312459,1.23076892000476,8,3.63468111007391,8.9601505408971,0.467336683417085,0.666666666666667,8,0,0,0,1,1
1,GDSAO,scene1_GDSAO_run008.mat,322.463414028808,1,0,24.2514163464057,29.7774086245953,11.8830521741033,5.15696171550919,24,0.677272727272727,32,0,144.93654541001,1.13746589593345,8,5.8430180124294,17.4824778281779,0.100502512562814,0.166666666666667,8,1,0,0,0,1
1,GDSAO,scene1_GDSAO_run009.mat,320.073353186924,1,0,14.3315128736907,18,12,0.865462193897273,24,0,32,0,156.717139117021,1.22992031133065,8,4.53090267082553,11.0581358612724,0.251256281407035,0.333333333333333,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run010.mat,303.300338133068,1,0,15.411192321458,18,12,0.735316425067023,24,0,32,0,157.141952292878,1.23325425652932,8,3.64017179646606,9.20577720817962,0.527638190954774,0.5,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run011.mat,303.831345707581,1,0,15.8403056878006,18.5934710200724,12,1.86794391644143,24,0,32,0,156.450899120094,1.22783085269356,8,2.09586734360178,10.9663705783724,0.351758793969849,0.333333333333333,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run012.mat,322.122914989321,1,0,14.2743394490914,20.6124466123564,11.5615230251824,2.76991381788909,24,0,32,0,154.871201352037,1.21543334223845,8,2.36563086737447,8.73352422552352,0.477386934673367,0.666666666666667,8,0,0,0,1,1
1,GDSAO,scene1_GDSAO_run013.mat,319.272509328364,1,0,9.5966215856521,18,8.69448270288652,1.77573450141755,24,0,32,0,155.897803652999,1.22349014463241,8,2.06366886683844,8.70230478927278,0.487437185929648,0.666666666666667,8,0,0,0,1,1
1,GDSAO,scene1_GDSAO_run014.mat,323.452067634976,1,0,24.3528478120032,28.8186849637148,12,3.52654713722815,24,0.595454545454545,32,0,147.038925888665,1.15396543432096,8,5.36593665685783,15.0375575105005,0.125628140703518,0.333333333333333,8,1,0,0,0,1
1,GDSAO,scene1_GDSAO_run015.mat,322.810215356284,1,0,14.7161038593217,18,11.3136786512344,1.63472449562732,24,0,32,0,154.281774259198,1.21080750260396,8,1.82577227128612,10.9707507822164,0.346733668341709,0.333333333333333,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run016.mat,322.060643608603,1,2.22044604925031e-14,9.24138279998667,18,8,2.02955886182717,24,0,32,0,155.686952655151,1.22183538034575,8,4.32826935267922,9.86730356598207,0.442211055276382,0.666666666666667,8,0,0,0,1,1
1,GDSAO,scene1_GDSAO_run017.mat,327.463679268411,1,0,16.8706623111472,18.6428800147075,12,1.66426037646562,24,0,32,0,155.37406835439,1.21937985596105,8,6.16519956643905,12.9448869877832,0.371859296482412,0.5,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run018.mat,308.612980519909,1,0,14.3486788534843,18,12,1.55675618974358,24,0,32,0,154.881337436804,1.21551289050357,8,4.96668691777539,11.2011179063626,0.306532663316583,0.5,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run019.mat,305.66998009829,1,0,16.7419569110238,19.2513696049907,12,1.12909151356173,24,0,32,0,155.569613309276,1.22091449801199,8,6.18466818114743,11.0251912947583,0.276381909547739,0.333333333333333,8,0,0,0,0,0
1,GDSAO,scene1_GDSAO_run020.mat,319.421908516487,1,0,12.5455805749033,18,11.0667575458965,1.15436648882513,24,0,32,0,153.273090043907,1.20289132182696,8,5.19706161629941,11.0470383050439,0.296482412060302,0.5,8,0,0,0,0,0
