Scene,Algorithm,RunFile,BestFitness,Feasible,Violation,MeanZ,MaxZ,MinZ,StdZ,HighThreshold,HighAltitudeFrac,VeryHighThreshold,VeryHighAltitudeFrac,PathLength,DetourRatio,BoundaryBand,MinBoundaryDist,MeanBoundaryDist,BoundaryHugFrac,ControlPointBoundaryHugFrac,NumControlPoints,HighAltitudeFlag,BoundaryHugFlag,ExcessiveDetourFlag,ControlPointEdgeFlag,VisualReviewFlag
1,BASE_AE,scene1_BASE_AE_run001.mat,1102.11185599304,0,4,22.8314397657543,25.7926654916233,12,2.34035291569546,24,0.272727272727273,32,0,160.804834570482,1.26200065489149,8,11.868591543016,29.4501367685716,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run002.mat,1695.9223226866,0,7,23.1957203250159,28.8533342479507,12,3.05038225771644,24,0.286363636363636,32,0,184.342099177126,1.44672173885193,8,35.7913034237325,42.3016954002411,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run003.mat,1180.03983185017,0,4,23.3197341450369,27.4508500406387,12,3.0576924538576,24,0.395454545454545,32,0,172.800447664265,1.35614254820343,8,15.6089011136017,35.1846302455043,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run004.mat,598.539665636858,1,0,24.2794222373021,31.8625830131269,12,4.18878166661469,24,0.5,32,0,175.895656223986,1.38043382800125,8,17.8059332870494,36.2360704055715,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run005.mat,369.697138968983,1,0,21.2801086835597,26.0220394808056,12,2.68883119365256,24,0.222727272727273,32,0,146.456302419225,1.14939298970539,8,8.90366384926674,28.0567542859063,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run006.mat,1006.40327019904,0,3,23.9733360501443,32.0227137393203,12,5.27218838892597,24,0.459090909090909,32,0.0227272727272727,162.890787938985,1.27837127287791,8,14.1650989424743,29.2027787291029,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run007.mat,1258.54948270679,0,4,25.0468884776656,26.9436419720264,12,2.45181834133711,24,0.868181818181818,32,0,185.950870629987,1.4593474203652,8,17.127350797999,41.1657061783207,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run008.mat,392.78903611447,1,0,24.9731215716525,31.2469429783599,12,3.67074286729388,24,0.490909090909091,32,0,146.243519428785,1.14772306308906,8,11.7667378804472,35.2426612225139,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run009.mat,482.559323463985,0,1,25.3597938488949,28.7065012902667,12,3.19681949818295,24,0.786363636363636,32,0,138.006687654077,1.083080186389,8,11.1154499944275,28.0358554824545,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run010.mat,804.324849450053,0,1,19.3849059882168,25.2871047009699,12,4.24632522517533,24,0.195454545454545,32,0,213.069309084226,1.67217365273749,8,14.0619715795352,27.9041343294914,0,0.166666666666667,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run011.mat,442.295398634212,1,0,24.3973463949644,30.2773242815765,12,3.36932896850997,24,0.527272727272727,32,0,152.728474797709,1.19861716676687,8,12.5628348643643,24.0246776355349,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run012.mat,403.174953120409,1,0,20.8725686887865,26.7196485555563,12,2.82169298948737,24,0.186363636363636,32,0,148.893210242397,1.16851790766553,8,10.904093680471,31.9981422501562,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run013.mat,1532.96817979002,0,6,27.8967811442005,32.134967285639,12,3.73362157884155,24,0.877272727272727,32,0.0545454545454545,172.32720507458,1.35242852766605,8,17.9065130257237,40.0371803683661,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run014.mat,388.508029627643,1,0,23.4815183830879,27.1625875319994,12,2.84463984762682,24,0.495454545454545,32,0,146.608932424005,1.15059083407682,8,14.0704155235494,31.2069001082626,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run015.mat,540.269795338471,1,0,28.279509124887,36.4978897428756,12,6.92805253023572,24,0.727272727272727,32,0.377272727272727,180.229124798012,1.41444300560452,8,12.1923631672638,27.4276284389346,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run016.mat,557.66112559308,1,0,26.1406359080606,32.539967947781,12,4.98283678389172,24,0.636363636363636,32,0.145454545454545,175.574700972739,1.37791496258065,8,10.6200851844881,30.363331059484,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run017.mat,1040.14855945453,0,4,23.1199805135282,28.2107519212484,12,2.99926224792969,24,0.418181818181818,32,0,153.604816081109,1.20549471666463,8,11.9800140800085,38.8579962405029,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run018.mat,356.931386959883,1,0,25.0660606489276,27.4358276005812,12,3.02630439615921,24,0.795454545454545,32,0,150.175990954386,1.17858520510056,8,11.4479521598828,33.4503905572655,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run019.mat,542.998545397238,1,0,26.2292274473383,31.7517215429354,12,5.26382665176251,24,0.722727272727273,32,0,160.81548624628,1.26208424952885,8,16.99562830629,33.9445818626247,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run020.mat,575.458923291388,1,0,22.4939725853986,26.8210083800557,12,3.32647962908437,24,0.390909090909091,32,0,181.513415687935,1.42452215495649,8,15.6140889503696,32.5239103856081,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run021.mat,583.399294375177,1,0,24.4115799469459,30.1828145085156,12,3.9374691144947,24,0.672727272727273,32,0,213.893817715067,1.67864441858768,8,6.31947109992481,13.7599344891233,0.185929648241206,0.166666666666667,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run022.mat,304.300558833919,1,0,24.0735437810132,26.3278604481164,12,2.66364047637045,24,0.622727272727273,32,0,139.510441947436,1.09488169041768,8,12.9146337750664,26.9694759590399,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run023.mat,950.420021783767,0,3,24.4474008499974,27.2501063147949,12,2.74056084719909,24,0.790909090909091,32,0,168.484697208271,1.32227242286571,8,15.7790186027634,35.2879074243769,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run024.mat,690.995955722211,0,1,27.0789294557788,30.4229246818669,12,3.75888354924428,24,0.840909090909091,32,0,169.76281761704,1.33230314611608,8,17.90756520887,34.701960490468,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run025.mat,350.464494072814,1,0,18.0092326565774,22.0855495112531,11.8414023724264,3.01823969231831,24,0,32,0,141.203375050469,1.10816787481893,8,7.48860220677278,26.5659777432176,0.0150753768844221,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run026.mat,535.769805046958,0,1,24.6752615427832,27.3926172428535,12,2.63461413220119,24,0.790909090909091,32,0,145.986253265178,1.14570403133656,8,12.1601236324294,31.7211103231892,0,0,8,1,0,0,0,1
1,BASE_AE,scene1_BASE_AE_run027.mat,386.218932253618,1,0,20.498396965398,21.9252519485794,12,1.74448669143148,24,0,32,0,144.258275375387,1.13214281450885,8,12.8819345216902,36.8745518504671,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run028.mat,1144.5554284895,0,4,24.103452411228,29.4383764738594,12,3.6679729123434,24,0.472727272727273,32,0,156.495327301335,1.2281795262516,8,10.5718394364107,37.2564216709133,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run029.mat,732.840009788377,1,0,20.8571722137784,23.8870305570559,12,2.65678085802405,24,0,32,0,192.758474337451,1.5127736768581,8,12.1993908048179,28.3462621938011,0,0,8,0,0,0,0,0
1,BASE_AE,scene1_BASE_AE_run030.mat,394.836104908644,1,0,26.1064522324064,30.1530263972004,12,3.54316346769182,24,0.704545454545455,32,0,147.991200487048,1.16143891091142,8,13.7440860774807,34.4359632206633,0,0,8,1,0,0,0,1
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run001.mat,307.996259824089,1,0,15.6742465152463,18,12,0.874858146353341,24,0,32,0,133.43216981093,1.04717924765613,8,8.63808466858889,23.8596027872002,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run002.mat,307.673182196991,1,0,15.5302428231619,18,12,1.1906797144368,24,0,32,0,137.307862169844,1.07759578524452,8,6.44711334678846,21.5062860363911,0.0351758793969849,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run003.mat,308.044620356302,1,0,15.793801951729,18,12,0.945520895292564,24,0,32,0,133.818012924307,1.05020735475918,8,7.83302841075249,23.5060154399073,0.0050251256281407,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run004.mat,307.38533348214,1,0,15.6627826182984,18,12,1.01642046181929,24,0,32,0,133.783884474612,1.04993951377056,8,8.58292629691095,23.6988936364014,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run005.mat,296.547438055296,1,0,13.4678901252654,18,11.7359530905279,1.5173510146251,24,0,32,0,133.61446552829,1.04860990933559,8,8.93880865090387,25.1700956736786,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run006.mat,307.573067616836,1,0,15.4989838923655,18,12,1.08863410446278,24,0,32,0,133.444085880845,1.04727276529244,8,9.14313610165664,24.0659379512557,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run007.mat,305.450799526832,1,0,13.8261629599164,18,12,0.965977151201035,24,0,32,0,134.236643645466,1.05349277988754,8,8.7459332107332,25.3766742772563,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run008.mat,303.326048501766,1,0,12.592839155343,18.0010248290028,9.76853878469073,2.20054785627496,24,0,32,0,135.924662989665,1.06674040097765,8,8.20074217811906,24.7617967241003,0,0.333333333333333,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run009.mat,307.791657133681,1,0,13.7948057612395,18,11.509926571394,1.82676792312165,24,0,32,0,138.167415316407,1.08434158139408,8,5.00603121920835,23.2868911267326,0.0703517587939698,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run010.mat,304.679575232896,1,0,14.2387212252865,18,12,1.14630391646915,24,0,32,0,136.386579386592,1.07036553325048,8,5.41084925904056,22.3998787578339,0.085427135678392,0.333333333333333,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run011.mat,307.577658170723,1,0,15.9023484950141,18.7666134368976,12,1.35728219017079,24,0,32,0,136.769747507425,1.07337264694029,8,6.30466925820761,21.2303088549156,0.0552763819095477,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run012.mat,303.838285384842,1,0,13.3672649354004,18.0261154858796,11.4960019121275,1.88688801216148,24,0,32,0,135.192358596606,1.06099325645872,8,6.11258561188882,20.6733158962271,0.0552763819095477,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run013.mat,308.036438447691,1,0,15.5004695002453,18,12,1.42417662926697,24,0,32,0,133.43684507032,1.04721593921723,8,8.26856015927947,23.8229345951104,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run014.mat,305.208039531595,1,0,14.8529704856396,18,12,1.21675278187192,24,0,32,0,134.132345944355,1.0526742487317,8,7.93302391896563,23.5000911835067,0.0050251256281407,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run015.mat,310.561357839895,1,0,16.055529406816,18.1644727070876,12,1.58268768719751,24,0,32,0,134.738414189491,1.05743068857577,8,7.78941617808411,22.4230897954599,0.0050251256281407,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run016.mat,309.179742338903,1,0,15.5210271696584,18,12,1.28960696601671,24,0,32,0,138.01974494843,1.08318266038531,8,7.09043857195671,23.0391990798773,0.0150753768844221,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run017.mat,308.585789538311,1,0,15.7783233616137,18,12,1.15821265080339,24,0,32,0,133.914027197656,1.05096087735176,8,7.8525401994995,23.3264388598601,0.0050251256281407,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run018.mat,298.117272801575,1,0,13.4696287431586,18,11.9700028099176,1.15754197409514,24,0,32,0,136.13603789021,1.06839927686673,8,7.05187685417937,22.7035644510086,0.0201005025125628,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run019.mat,307.741463430003,1,0,14.8151713133773,18.0085249437936,12,1.46431513009152,24,0,32,0,135.486816461351,1.06330416967932,8,6.2962062099383,24.616022262046,0.0351758793969849,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run020.mat,306.985605816098,1,0,15.4088572722382,18,12,0.934704735705375,24,0,32,0,133.532568104964,1.04796717616064,8,8.20077768815597,23.4462040316908,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run021.mat,309.015479416141,1,0,15.8799418163299,18,12,0.931699905593791,24,0,32,0,133.371701937581,1.04670469416419,8,9.23665619355756,24.0697074171059,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run022.mat,307.268388172337,1,0,15.1621685104802,18,12,0.928067726565235,24,0,32,0,133.828759496133,1.05029169414311,8,7.82776797376727,23.424224077857,0.0050251256281407,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run023.mat,307.5029142244,1,0,15.5575762108448,18,12,1.25513514446721,24,0,32,0,133.419586508605,1.04708049356197,8,8.99421585126976,23.7893023892851,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run024.mat,308.388573062677,1,0,15.4694648654768,18,12,1.27385800223452,24,0,32,0,133.900710772063,1.05085636968653,8,8.56030207989446,23.8226213966285,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run025.mat,308.124692520427,1,0,15.3269559703133,18,12,1.43411667708879,24,0,32,0,133.813979500297,1.05017570033936,8,8.26463849906352,23.2891550877907,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run026.mat,306.521331430585,1,0,15.3455826746953,18,12,0.973026857285421,24,0,32,0,136.734233553826,1.07309393247987,8,6.23012502211163,21.0374088799142,0.0452261306532663,0.166666666666667,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run027.mat,308.637827533483,1,0,15.5007428504464,18,12,0.912543216870478,24,0,32,0,133.456802690118,1.04737256715271,8,8.94291142751975,23.9505923685374,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run028.mat,308.483372433668,1,0,15.8515470379033,18,12,1.06795861399375,24,0,32,0,133.579821317809,1.0483380206425,8,8.19295839255879,23.5567273881165,0,0,8,0,0,0,0,0
1,CVF_AE_W_O_CVF,scene1_CVF_AE_W_O_CVF_run029.mat,307.783252646509,1,0,15.3221849964533,18,12,1.183434221063,24,0,32,0,133.471548140231,1.0474882898407,8,8.9956884889002,23.8983904400011,0,0,8,0,0,0,0,0
