Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,NEvals,FirstFeasibleIter,FirstFeasibleTime,RepairCount,RepairSuccessCount,ViabilityFieldCount,ViabilityFieldSuccessCount,WallClock
2,AE,17,20280841,1857.99798804745,4.5723713,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.000762
2,AE,18,20280842,1102.82407832753,4.5594435,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0006485
2,AE,19,20280843,1923.89641496628,4.5722765,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0008084
2,AE,20,20280844,1854.32208810392,4.5870064,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.000669
2,AE,21,20280845,2327.61028010971,4.5755151,0,12,9030,NaN,NaN,NaN,NaN,0,0,0.0006536
2,AE,22,20280846,2272.67879711434,4.5837166,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.000788
2,AE,23,20280847,1098.55787366242,4.5899658,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0006796
2,AE,24,20280848,1696.66928752481,4.6130281,0,8.13494439423783,9030,NaN,NaN,NaN,NaN,0,0,0.0006731
2,AE,25,20280849,1407.85556184218,4.5755947,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0009226
2,AE,26,20280850,1852.43856818251,4.5655381,0,9,9030,NaN,NaN,NaN,NaN,0,0,0.0007072
2,AE,27,20280851,1802.96719443254,4.567096,0,8,9030,NaN,NaN,NaN,NaN,0,0,0.0008541
2,AE,28,20280852,938.889560911234,4.5645846,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0007061
2,AE,29,20280853,828.248705902654,4.5617575,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0006804
2,AE,30,20280854,2159.41216136612,4.5813319,0,10,9030,NaN,NaN,NaN,NaN,0,0,0.0007734
2,PSO,1,20280925,671.242161967164,4.4438661,0,2,9030,NaN,NaN,NaN,NaN,0,0,0.0008501
2,PSO,2,20280926,276.976651118124,4.4473401,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008271
2,PSO,3,20280927,324.587912047049,4.4281195,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006957
2,PSO,4,20280928,314.072728272419,4.4286549,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006656
2,PSO,5,20280929,293.92215131758,4.4113973,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007761
2,PSO,6,20280930,281.46720797402,4.4333818,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006766
2,PSO,7,20280931,1042.85468773599,4.4172401,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0007118
2,PSO,8,20280932,774.31053746748,4.4273527,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0007451
2,PSO,9,20280933,958.207962109167,4.4538325,0,2,9030,NaN,NaN,NaN,NaN,0,0,0.000678
2,PSO,10,20280934,353.219216478804,4.4494888,1,3.5527136788005e-14,9030,NaN,NaN,NaN,NaN,0,0,0.000689
2,PSO,11,20280935,282.860249636185,4.4425376,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007282
2,PSO,12,20280936,777.750775581225,4.6304877,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0006566
2,PSO,13,20280937,424.077286651537,4.9074869,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007144
2,PSO,14,20280938,1006.80796449761,4.7373136,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0007594
2,PSO,15,20280939,2008.90666907556,4.681133,0,10,9030,NaN,NaN,NaN,NaN,0,0,0.000667
2,PSO,16,20280940,1075.53581814694,4.63473,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.000983
2,PSO,17,20280941,283.228553208535,4.5566266,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007324
2,PSO,18,20280942,851.66178887413,4.5648503,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0006661
2,PSO,19,20280943,786.932231441405,4.7733378,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0007599
2,PSO,20,20280944,280.565779988119,4.8228706,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006885
2,PSO,21,20280945,854.584280283212,4.7092088,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0006973
2,PSO,22,20280946,890.358949422039,4.6182447,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.000824
2,PSO,23,20280947,1029.95609251386,4.4918796,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0007015
2,PSO,24,20280948,641.769867919395,4.4646907,0,2,9030,NaN,NaN,NaN,NaN,0,0,0.0006546
2,PSO,25,20280949,288.013235857244,4.4615168,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007972
2,PSO,26,20280950,770.193035294185,4.4758939,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0006702
2,PSO,27,20280951,414.071672023244,4.465989,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008063
2,PSO,28,20280952,655.742171766313,4.4613999,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007667
2,PSO,29,20280953,303.556291295368,4.4701482,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006452
2,PSO,30,20280954,335.081036395909,4.4884371,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0009564
2,GWO,1,20281025,355.347858979765,4.6521885,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008921
2,GWO,2,20281026,426.125725638087,4.5965253,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007297
2,GWO,3,20281027,293.970158252197,4.5877232,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007119
2,GWO,4,20281028,302.241002981401,4.603899,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007837
2,GWO,5,20281029,301.151042104482,4.5947689,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007212
2,GWO,6,20281030,385.488207103595,4.6207949,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007145
2,GWO,7,20281031,298.054230854635,6.1286328,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008333
2,GWO,8,20281032,301.264766693809,4.5840529,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007494
2,GWO,9,20281033,292.489339704633,4.5601523,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006747
2,GWO,10,20281034,396.492963045138,4.5455301,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008966
2,GWO,11,20281035,307.824421635945,4.5481192,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000683
2,GWO,12,20281036,368.199367080571,4.5640727,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008534
2,GWO,13,20281037,326.131030767758,4.5371429,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007712
2,GWO,14,20281038,368.539489406259,4.5626336,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006772
2,GWO,15,20281039,354.378645075524,4.5586204,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000751
2,GWO,16,20281040,289.663405841686,4.577458,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000736
2,GWO,17,20281041,370.78349395356,4.5617796,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006867
2,GWO,18,20281042,388.38237912929,4.5427934,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007743
2,GWO,19,20281043,307.556384582751,4.5523018,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006978
2,GWO,20,20281044,378.958462749737,4.5504421,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006975
2,GWO,21,20281045,298.553156354886,4.5452197,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000805
2,GWO,22,20281046,350.155013866227,4.5629157,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007001
2,GWO,23,20281047,327.798539150481,4.5439958,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000659
2,GWO,24,20281048,310.185252184544,4.5418753,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007887
2,GWO,25,20281049,412.378334732987,4.543687,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007282
2,GWO,26,20281050,380.117155846951,4.5590647,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000697
2,GWO,27,20281051,293.96255135696,4.5313851,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000796
2,GWO,28,20281052,415.14198177526,4.5522028,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006767
2,GWO,29,20281053,313.102312413718,4.5378799,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000872
2,GWO,30,20281054,372.955270547578,4.5433472,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0008774
2,WOA,1,20281125,492.763721885398,4.372273,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007349
2,WOA,2,20281126,692.968468753583,4.3716842,0,0.195897184493679,9030,NaN,NaN,NaN,NaN,0,0,0.0007348
2,WOA,3,20281127,1263.27182838535,4.3574142,0,4.62495126739881,9030,NaN,NaN,NaN,NaN,0,0,0.0006924
2,WOA,4,20281128,1147.22888453743,4.3932644,0,3,9030,NaN,NaN,NaN,NaN,0,0,0.0006841
2,WOA,5,20281129,524.537710985171,4.3795115,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007564
2,WOA,6,20281130,694.21347289305,4.3935856,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006609
2,WOA,7,20281131,521.196770400945,4.4174786,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006912
2,WOA,8,20281132,1145.683204842,4.4630516,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0007051
2,WOA,9,20281133,1470.87412382372,4.4574096,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0006639
2,WOA,10,20281134,397.277373188011,4.4409633,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007127
2,WOA,11,20281135,558.71684533978,4.4334714,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0007148
2,WOA,12,20281136,638.614319239564,4.4569792,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006591
2,WOA,13,20281137,1201.64699983988,4.4615294,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0007463
2,WOA,14,20281138,745.450668468038,4.3929234,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006817
2,WOA,15,20281139,1497.36736955634,4.4060299,0,5.70203159073277,9030,NaN,NaN,NaN,NaN,0,0,0.0006401
2,WOA,16,20281140,1502.41000858116,4.386503,0,5,9030,NaN,NaN,NaN,NaN,0,0,0.0006844
2,WOA,17,20281141,1187.03580440298,4.3870173,0,4,9030,NaN,NaN,NaN,NaN,0,0,0.0006901
2,WOA,18,20281142,393.44830756043,4.3886711,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.0006551
2,WOA,19,20281143,528.902339956829,4.414064,1,0,9030,NaN,NaN,NaN,NaN,0,0,0.000735
