Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,NEvals,FirstFeasibleIter,FirstFeasibleTime,RepairCount,RepairSuccessCount,ViabilityFieldCount,ViabilityFieldSuccessCount,MeanViabilityFieldNorm,CVFObstacleFrac,CVFNFZFrac,CVFRiskFrac,CVFAltitudeFrac,CVFCurvatureFrac,CVFBoundaryFrac,CVFNoneFrac
1,Base-AE,26,20270755,732.840009788377,4.378893,1,0,9030,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0,0,0,1
1,Base-AE,27,20270756,394.836104908644,4.3453079,1,0,9030,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0,0,0,1
1,Base-AE,28,20270757,1295.79030903267,4.3914076,0,4,9030,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0,0,0,1
1,Base-AE,29,20270758,600.878585192299,4.3354418,1,0,9030,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0,0,0,1
1,Base-AE,30,20270759,357.67846857869,4.3750524,1,0,9030,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0,0,0,0,1
1,CVF-AE-w/o-Init,1,20270830,309.871208771461,6.1898109,1,0,9634,22,0.6233263,456,151,148,105,1.03361201522166,0.0733333333333333,0,0.27,0,0.01,0,0.646666666666667
1,CVF-AE-w/o-Init,2,20270831,302.965917997017,5.8860404,1,0,9585,15,0.332595,432,176,123,92,0.95682422910081,0.01,0,0.306666666666667,0.00333333333333333,0,0,0.68
1,CVF-AE-w/o-Init,3,20270832,328.348360806441,6.00233,1,0,9663,21,0.4368619,477,173,156,102,1.43891119340265,0.33,0,0.05,0,0,0,0.62
1,CVF-AE-w/o-Init,4,20270833,319.970620150414,5.6392434,1,0,9489,8,0.1581798,358,210,101,71,1.19832263505311,0.0966666666666667,0,0.203333333333333,0,0,0,0.7
1,CVF-AE-w/o-Init,5,20270834,332.91282019656,5.4978309,1,0,9442,0,0.0263143,343,260,69,42,0.967833988025225,0.113333333333333,0,0.103333333333333,0,0.0133333333333333,0,0.77
1,CVF-AE-w/o-Init,6,20270835,313.428400054082,5.8887343,1,0,9652,26,0.52801,457,144,165,119,1.31453665980237,0.0366666666666667,0,0.34,0,0,0,0.623333333333333
1,CVF-AE-w/o-Init,7,20270836,312.714719873248,5.6675236,1,0,9526,0,0.0253114,396,331,100,76,1.45394255755578,0.236666666666667,0,0.0733333333333333,0,0.0233333333333333,0,0.666666666666667
1,CVF-AE-w/o-Init,8,20270837,303.990587461379,5.2783059,1,0,9350,0,0.0253871,252,227,68,34,0.787768222010716,0.19,0.03,0,0,0,0.00666666666666667,0.773333333333333
1,CVF-AE-w/o-Init,9,20270838,308.636119924041,5.7872342,1,0,9581,1,0.0377813,450,434,101,54,1.13819857415736,0.153333333333333,0,0.17,0.0133333333333333,0,0,0.663333333333333
1,CVF-AE-w/o-Init,10,20270839,317.717915582558,5.8018172,1,0,9609,28,0.5586561,413,237,166,103,1.39605323805965,0.07,0,0.32,0,0,0.00333333333333333,0.606666666666667
1,CVF-AE-w/o-Init,11,20270840,299.78739695696,5.6726814,1,0,9581,37,0.7276801,377,120,174,104,1.43944531957072,0.0533333333333333,0.00666666666666667,0.29,0.00666666666666667,0,0,0.643333333333333
1,CVF-AE-w/o-Init,12,20270841,318.622601591879,5.7913349,1,0,9613,24,0.4835919,429,196,154,123,0.94950494250513,0.0733333333333333,0,0.29,0.00666666666666667,0,0,0.63
1,CVF-AE-w/o-Init,13,20270842,335.000464898451,5.8037895,1,0,9597,19,0.4047372,417,188,150,112,1.11761803580965,0.34,0,0.0333333333333333,0,0.00333333333333333,0,0.623333333333333
1,CVF-AE-w/o-Init,14,20270843,315.17904000934,5.9038396,1,0,9659,30,0.6069898,449,208,180,108,1.32570391308813,0.0966666666666667,0,0.303333333333333,0,0,0,0.6
1,CVF-AE-w/o-Init,15,20270844,327.913472440881,5.7387334,1,0,9554,12,0.2482306,410,248,114,71,1.08614304747729,0.0933333333333333,0.103333333333333,0.13,0.00666666666666667,0,0,0.666666666666667
1,CVF-AE-w/o-Init,16,20270845,341.938899548821,5.948107,1,0,9693,47,0.9454888,449,268,214,150,1.88765393463146,0.22,0,0.203333333333333,0,0.00666666666666667,0,0.57
1,CVF-AE-w/o-Init,17,20270846,323.764643655768,6.0335752,1,0,9691,27,0.540441,499,196,162,100,1.479651076624,0.0766666666666667,0.00333333333333333,0.09,0,0.216666666666667,0,0.613333333333333
1,CVF-AE-w/o-Init,18,20270847,312.681015108709,5.9531658,1,0,9668,21,0.4309163,493,256,145,114,1.38775530457163,0.0533333333333333,0,0.306666666666667,0,0.0133333333333333,0,0.626666666666667
1,CVF-AE-w/o-Init,19,20270848,320.16530485319,5.9819578,1,0,9699,31,0.6396891,487,234,182,108,1.85245059355302,0.14,0,0.14,0.02,0.0466666666666667,0.0533333333333333,0.6
1,CVF-AE-w/o-Init,20,20270849,317.810578305858,5.936647,1,0,9671,25,0.5073822,483,194,158,124,1.76553262266735,0.06,0,0.17,0,0.153333333333333,0,0.616666666666667
1,CVF-AE-w/o-Init,21,20270850,304.404043918614,5.3907151,1,0,9416,20,0.3911567,284,88,102,64,1.05645216484471,0.116666666666667,0,0.133333333333333,0,0,0,0.75
1,CVF-AE-w/o-Init,22,20270851,305.943869151826,5.6763619,1,0,9576,48,0.9724663,343,223,203,141,1.3683623314451,0.11,0,0.26,0.00666666666666667,0,0,0.623333333333333
1,CVF-AE-w/o-Init,23,20270852,314.115003962669,5.5856434,1,0,9494,13,0.2396304,369,137,95,65,1.03222657872596,0.08,0,0.14,0,0.0633333333333333,0,0.716666666666667
1,CVF-AE-w/o-Init,24,20270853,318.68165779118,5.439776,1,0,9433,0,0.023423,333,284,70,37,1.1813085447539,0.0366666666666667,0,0.0566666666666667,0.14,0,0,0.766666666666667
1,CVF-AE-w/o-Init,25,20270854,315.551585423861,5.9841557,1,0,9690,36,0.720438,474,267,186,108,1.65778869245988,0.163333333333333,0,0.236666666666667,0,0.0133333333333333,0,0.586666666666667
1,CVF-AE-w/o-Init,26,20270855,305.324192909217,5.8324681,1,0,9629,42,0.8245883,416,143,183,101,1.77329470313437,0.293333333333333,0,0.0533333333333333,0,0,0,0.653333333333333
1,CVF-AE-w/o-Init,27,20270856,316.19402159401,5.8151978,1,0,9608,12,0.2316726,468,180,110,80,1.66653210332399,0.00666666666666667,0.00666666666666667,0.143333333333333,0,0.166666666666667,0,0.676666666666667
1,CVF-AE-w/o-Init,28,20270857,294.777730944195,5.4387943,1,0,9437,13,0.2623668,307,276,100,69,0.72743354142083,0.146666666666667,0,0.103333333333333,0.00666666666666667,0,0.00333333333333333,0.74
1,CVF-AE-w/o-Init,29,20270858,328.962901975732,5.9589011,1,0,9642,9,0.1837748,493,199,119,89,1.28118126310692,0.266666666666667,0,0.0233333333333333,0,0.0166666666666667,0.0466666666666667,0.646666666666667
1,CVF-AE-w/o-Init,30,20270859,342.515461483553,6.088208,1,0,9745,47,0.9195659,506,367,209,126,2.07525099387784,0.23,0,0.0733333333333333,0.0933333333333333,0.0433333333333333,0,0.56
1,CVF-AE-w/o-StateAdaptiveCVF,1,20270930,300.566844147469,5.8653785,1,0,9560,0,0.0418083,513,155,17,17,0.0708108102971962,0.0466666666666667,0,0.01,0,0,0,0.943333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,2,20270931,297.318927173878,5.8705495,1,0,9562,0,0.0277235,516,152,16,15,0.105734859251675,0.0333333333333333,0,0.0133333333333333,0,0,0.00666666666666667,0.946666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,3,20270932,295.607165717768,5.9214037,1,0,9553,0,0.0270666,514,152,9,9,0.0261135120598229,0.0266666666666667,0,0,0,0,0.00333333333333333,0.97
1,CVF-AE-w/o-StateAdaptiveCVF,4,20270933,294.836121187874,5.9913577,1,0,9567,0,0.0312848,517,142,20,18,0.0692479090466062,0.0433333333333333,0,0.0233333333333333,0,0,0,0.933333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,5,20270934,297.373175456481,24.5642146,1,0,9556,0,0.0293772,515,143,11,11,0.0500101258462953,0,0,0.0366666666666667,0,0,0,0.963333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,6,20270935,299.943585580656,27.9934849,1,0,9568,0,0.0751786,515,162,23,22,0.0648593212181102,0.0633333333333333,0,0.0133333333333333,0,0,0,0.923333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,7,20270936,299.003831455686,27.979402,1,0,9561,0,0.1221378,516,143,15,15,0.034685737453651,0.04,0,0.01,0,0,0,0.95
1,CVF-AE-w/o-StateAdaptiveCVF,8,20270937,300.029920827975,29.1430298,1,0,9563,0,0.0849752,514,125,19,18,0.107939047902139,0.0133333333333333,0,0.05,0,0,0,0.936666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,9,20270938,299.774108694841,27.9102243,1,0,9560,0,0.1180167,516,129,14,13,0.0484545952203332,0.02,0,0.0266666666666667,0,0,0,0.953333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,10,20270939,300.77184804548,28.0408999,1,0,9570,0,0.1003323,516,110,24,22,0.124634594211175,0.0466666666666667,0,0.0333333333333333,0,0,0,0.92
1,CVF-AE-w/o-StateAdaptiveCVF,11,20270940,303.192657707477,27.8660504,1,0,9568,0,0.0767923,517,123,21,20,0.0573369035306764,0.04,0,0.03,0,0,0,0.93
1,CVF-AE-w/o-StateAdaptiveCVF,12,20270941,300.148587933594,28.9496299,1,0,9565,0,0.0815251,516,165,19,18,0.0408125355814738,0.0566666666666667,0,0.00666666666666667,0,0,0,0.936666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,13,20270942,298.571005142525,28.6558679,1,0,9598,15,0.7963697,516,165,52,48,0.131625029475305,0.0666666666666667,0,0.0566666666666667,0,0,0,0.876666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,14,20270943,288.925727165967,28.3709816,1,0,9565,4,0.2930968,517,130,18,18,0.0286123533277495,0.0133333333333333,0,0.0333333333333333,0,0,0,0.953333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,15,20270944,297.563533322686,24.4819958,1,0,9564,2,0.1466292,517,140,17,15,0.037704031905479,0.0466666666666667,0,0.00333333333333333,0,0,0,0.95
1,CVF-AE-w/o-StateAdaptiveCVF,16,20270945,298.500694112687,27.4329543,1,0,9562,0,0.0832934,516,116,16,16,0.105324342206168,0,0,0.0533333333333333,0,0,0,0.946666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,17,20270946,293.831008515585,27.9908633,1,0,9553,0,0.0655028,514,105,9,9,0.0192808595079401,0.02,0,0.01,0,0,0,0.97
1,CVF-AE-w/o-StateAdaptiveCVF,18,20270947,296.929027824452,25.9480152,1,0,9572,4,0.361408,517,170,25,24,0.0820487573442487,0.0566666666666667,0,0.0133333333333333,0,0,0,0.93
1,CVF-AE-w/o-StateAdaptiveCVF,19,20270948,296.45519585611,26.3767593,1,0,9572,7,0.5262136,515,171,27,27,0.0427202002900581,0.0366666666666667,0,0.03,0,0,0,0.933333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,20,20270949,299.949776471529,27.058031,1,0,9561,0,0.0732237,514,127,17,16,0.0765677947726044,0.02,0,0.0366666666666667,0,0,0,0.943333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,21,20270950,299.413298080355,26.1658625,1,0,9562,0,0.0608926,513,148,19,19,0.0973916290267314,0.0266666666666667,0,0.0366666666666667,0,0,0,0.936666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,22,20270951,295.556433304298,27.1509463,1,0,9567,0,0.0742604,515,122,22,22,0.0959960180936394,0.0233333333333333,0,0.05,0,0,0,0.926666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,23,20270952,298.129252798124,26.2681284,1,0,9561,0,0.0648469,513,156,18,17,0.0654267154608813,0.05,0,0.01,0,0,0,0.94
1,CVF-AE-w/o-StateAdaptiveCVF,24,20270953,300.423654253231,27.6418048,1,0,9564,0,0.0595394,515,126,19,18,0.0642749168607908,0.0133333333333333,0,0.05,0,0,0,0.936666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,25,20270954,298.380016383795,28.1849943,1,0,9566,0,0.0632022,516,124,20,18,0.0441620318093687,0.0666666666666667,0,0,0,0,0,0.933333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,26,20270955,302.840599389683,27.7774553,1,0,9575,0,0.0564031,509,111,36,34,0.101365255166201,0.116666666666667,0,0.00333333333333333,0,0,0,0.88
1,CVF-AE-w/o-StateAdaptiveCVF,27,20270956,297.460777475446,27.6301372,1,0,9569,0,0.0681901,517,137,22,21,0.0717404036537446,0.06,0,0.0133333333333333,0,0,0,0.926666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,28,20270957,303.314117046207,28.4690912,1,0,9578,9,0.4939833,517,162,31,30,0.0877527526957285,0.0566666666666667,0,0.0166666666666667,0,0,0,0.926666666666667
1,CVF-AE-w/o-StateAdaptiveCVF,29,20270958,302.297013573767,25.9517417,1,0,9573,9,0.4867304,517,151,26,24,0.0909868172196063,0.04,0,0.0166666666666667,0,0,0,0.943333333333333
1,CVF-AE-w/o-StateAdaptiveCVF,30,20270959,292.002640977834,28.3622572,1,0,9564,2,0.1935298,517,162,17,16,0.0421120051683146,0.0333333333333333,0,0.00666666666666667,0,0,0.01,0.95
1,CVF-AE-w/o-SparsePreservation,1,20271030,307.294847378741,21.1437227,1,0,9130,0,0.0626917,0,0,100,83,0.390816067864504,0.256666666666667,0,0.0766666666666667,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,2,20271031,308.558771426661,21.2911536,1,0,9130,0,0.0464225,0,0,100,84,0.180336204886076,0.0133333333333333,0,0.32,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,3,20271032,308.991097801086,19.7611267,1,0,9130,0,0.0396154,0,0,100,79,0.513186335749142,0.263333333333333,0,0.07,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,4,20271033,308.270358298425,20.7899979,1,0,9136,2,0.1149715,0,0,106,90,0.191977756719747,0,0,0.34,0,0,0,0.66
1,CVF-AE-w/o-SparsePreservation,5,20271034,310.233686934709,20.2657789,1,0,9160,11,0.4769833,0,0,130,111,0.502053082922095,0.186666666666667,0,0.0133333333333333,0,0,0.16,0.64
1,CVF-AE-w/o-SparsePreservation,6,20271035,307.348448382828,18.8479292,1,0,9130,0,0.0415433,0,0,100,81,0.761745481268097,0.26,0,0.05,0,0.0233333333333333,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,7,20271036,310.633844351355,20.2212213,1,0,9130,0,0.0417587,0,0,100,89,1.03422197700135,0.0766666666666667,0,0.256666666666667,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,8,20271037,312.00621253615,19.8675207,1,0,9152,9,0.6493437,0,0,122,110,0.649656574765001,0.17,0,0.08,0,0,0.0966666666666667,0.653333333333333
1,CVF-AE-w/o-SparsePreservation,9,20271038,307.158408872734,21.0654714,1,0,9130,0,0.0689875,0,0,100,83,0.19657326219357,0.04,0,0.293333333333333,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,10,20271039,300.961160614112,20.6007489,1,0,9111,13,0.7718586,0,0,81,68,0.465455117686109,0.103333333333333,0,0.08,0,0,0,0.816666666666667
1,CVF-AE-w/o-SparsePreservation,11,20271040,308.654442553476,20.2618437,1,0,9168,14,0.7334221,0,0,138,112,0.240348423130159,0.36,0,0.00666666666666667,0,0,0,0.633333333333333
1,CVF-AE-w/o-SparsePreservation,12,20271041,309.640351915201,21.4314456,1,0,9149,7,0.4734405,0,0,119,104,0.59134437077544,0.32,0,0.03,0,0,0,0.65
1,CVF-AE-w/o-SparsePreservation,13,20271042,309.81313504491,20.6526964,1,0,9166,14,0.74017,0,0,136,115,0.641671814309985,0.16,0,0.2,0,0,0,0.64
1,CVF-AE-w/o-SparsePreservation,14,20271043,305.959926395196,22.0744986,1,0,9130,0,0.0364896,0,0,100,87,0.886068255213855,0.156666666666667,0,0,0,0,0.176666666666667,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,15,20271044,307.96409953851,20.0956407,1,0,9130,0,0.0396856,0,0,100,75,0.771821089959153,0.213333333333333,0,0.0433333333333333,0,0,0.0766666666666667,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,16,20271045,302.917079070771,22.1177065,1,0,9193,25,1.8737865,0,0,163,141,0.842372072496586,0.286666666666667,0,0.1,0,0,0,0.613333333333333
1,CVF-AE-w/o-SparsePreservation,17,20271046,311.308487366846,20.069649,1,0,9136,2,0.1247839,0,0,106,88,0.473121442930396,0.156666666666667,0,0.15,0,0.01,0.0233333333333333,0.66
1,CVF-AE-w/o-SparsePreservation,18,20271047,309.090249772265,21.7590238,1,0,9208,29,1.8378106,0,0,178,151,0.730635276516129,0.153333333333333,0,0.24,0,0,0.00666666666666667,0.6
1,CVF-AE-w/o-SparsePreservation,19,20271048,308.958363270185,19.5941925,1,0,9130,0,0.048199,0,0,100,80,0.588122096878172,0.206666666666667,0,0.126666666666667,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,20,20271049,305.904696009814,19.6597551,1,0,9130,0,0.0385181,0,0,100,78,1.06057750579617,0.0766666666666667,0,0.0233333333333333,0,0.0233333333333333,0.21,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,21,20271050,305.807472304296,21.6211871,1,0,9130,0,0.074379,0,0,100,68,0.502168821816208,0.236666666666667,0,0.0966666666666667,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,22,20271051,308.145135666501,20.4922657,1,0,9130,0,0.0405424,0,0,100,81,0.712735560399774,0.0133333333333333,0,0.253333333333333,0,0,0.0666666666666667,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,23,20271052,307.026209622916,17.4214661,1,0,9144,6,0.3759219,0,0,114,105,0.519603084141749,0.11,0,0.23,0,0,0,0.66
1,CVF-AE-w/o-SparsePreservation,24,20271053,291.84701876045,22.0318561,1,0,9092,5,0.3882872,0,0,62,37,0.7279923689924,0.0533333333333333,0.116666666666667,0,0,0,0.00333333333333333,0.826666666666667
1,CVF-AE-w/o-SparsePreservation,25,20271054,295.954310649621,21.9193365,1,0,9159,18,1.0607403,0,0,129,102,0.91681141392912,0.146666666666667,0,0.17,0,0,0,0.683333333333333
1,CVF-AE-w/o-SparsePreservation,26,20271055,305.198200829247,21.4112272,1,0,9130,0,0.0680747,0,0,100,81,0.804100935615523,0.09,0,0.243333333333333,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,27,20271056,308.59305932083,20.4610555,1,0,9130,0,0.0435765,0,0,100,80,0.454904044735029,0,0,0.18,0,0,0.153333333333333,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,28,20271057,308.403740743547,20.9043907,1,0,9130,0,0.0415075,0,0,100,79,0.196332555068435,0.05,0,0.283333333333333,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,29,20271058,306.419533681245,20.6054631,1,0,9130,0,0.0482444,0,0,100,83,0.608645385301177,0.323333333333333,0,0.01,0,0,0,0.666666666666667
1,CVF-AE-w/o-SparsePreservation,30,20271059,292.315593045096,20.9246139,1,0,9150,31,2.3448072,0,0,120,95,0.601411055063268,0.21,0,0.0133333333333333,0,0,0,0.776666666666667
1,CVF-AE-w/o-CVF,1,20271130,307.38533348214,25.0185779,1,0,9445,0,0.070427,415,114,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,2,20271131,296.547438055296,26.0595232,1,0,9422,0,0.157126,392,151,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,3,20271132,307.573067616836,26.947257,1,0,9485,0,0.0792124,455,134,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,4,20271133,305.450799526832,27.0623252,1,0,9452,0,0.0705838,422,124,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,5,20271134,303.326048501766,25.4420903,1,0,9472,0,0.0727961,442,135,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,6,20271135,307.791657133681,25.3734005,1,0,9507,0,0.0701578,477,131,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,7,20271136,304.679575232896,25.9448709,1,0,9475,0,0.0584861,445,155,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,8,20271137,307.577658170723,26.4971607,1,0,9471,3,0.1544856,441,138,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,9,20271138,303.838285384842,24.794377,1,0,9468,0,0.056261,438,142,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,10,20271139,308.036438447691,25.4775348,1,0,9493,0,0.0944928,463,167,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,11,20271140,305.208039531595,22.0061754,1,0,9399,0,0.0573052,369,127,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,12,20271141,310.561357839895,25.717,1,0,9474,13,0.6959321,444,167,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,13,20271142,309.179742338903,26.8166295,1,0,9526,9,0.4735453,496,187,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,14,20271143,308.585789538311,26.4348208,1,0,9493,0,0.0705017,463,174,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,15,20271144,298.117272801575,25.4136003,1,0,9476,19,0.7218374,446,125,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,16,20271145,307.741463430003,26.1670045,1,0,9481,0,0.0676635,451,132,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,17,20271146,306.985605816098,26.0044872,1,0,9493,0,0.1147016,463,138,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,18,20271147,309.015479416141,26.1416117,1,0,9482,0,0.1463964,452,138,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,19,20271148,307.268388172337,24.7766944,1,0,9478,0,0.0943823,448,137,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,20,20271149,307.5029142244,24.2454441,1,0,9477,0,0.0536315,447,148,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,21,20271150,308.388573062677,25.4142962,1,0,9490,0,0.0923061,460,138,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,22,20271151,308.124692520427,26.3670041,1,0,9449,0,0.0645797,419,251,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,23,20271152,306.521331430585,27.8770385,1,0,9510,0,0.0887717,480,155,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,24,20271153,308.637827533483,25.2561975,1,0,9444,0,0.0656821,414,116,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,25,20271154,308.483372433668,25.1794601,1,0,9474,0,0.0884143,444,173,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,26,20271155,307.783252646509,25.2611077,1,0,9497,0,0.0730471,467,166,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,27,20271156,296.539656258916,26.2798511,1,0,9448,0,0.0722562,418,228,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,28,20271157,304.961175073724,25.909686,1,0,9447,0,0.0638973,417,147,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,29,20271158,306.68432337375,25.8262424,1,0,9479,0,0.0737886,449,213,0,0,0,0,0,0,0,0,0,1
1,CVF-AE-w/o-CVF,30,20271159,307.45694762182,25.0254707,1,0,9448,0,0.0759811,418,113,0,0,0,0,0,0,0,0,0,1
