ParamKey,Level,Scene,Run,RunFile,BestFitness,Feasible,Violation,MeanZ,MaxZ,MinZ,StdZ,HighThreshold,HighAltitudeFrac,VeryHighThreshold,VeryHighAltitudeFrac,PathLength,DetourRatio,BoundaryBand,MinBoundaryDist,MeanBoundaryDist,BoundaryHugFrac,ControlPointBoundaryHugFrac,NumControlPoints,HighAltitudeFlag,BoundaryHugFlag,ExcessiveDetourFlag,ControlPointEdgeFlag,VisualReviewFlag
quota_scale,default,2,1,quota_scale_default_scene2_run001.mat,300.947571792188,1,0,16.122908230169,18,11.9989639619945,1.50952042395884,24,0,31,0,144.684491365005,1.13548776902754,8,6.48161295470296,20.1916275619692,0.0804020100502513,0.333333333333333,8,0,0,0,0,0
quota_scale,default,2,2,quota_scale_default_scene2_run002.mat,303.773076294345,1,0,15.3293095080592,18,12,1.42024215667598,24,0,31,0,147.421574873262,1.15696847381567,8,4.67895259037436,20.5174135131018,0.165829145728643,0.333333333333333,8,0,0,0,0,0
quota_scale,default,2,3,quota_scale_default_scene2_run003.mat,299.887055063917,1,0,15.846809019256,18,12,1.37314068490767,24,0,31,0,146.401880431475,1.1489658844858,8,6.68562389022311,19.8684517900498,0.0552763819095477,0.166666666666667,8,0,0,0,0,0
quota_scale,default,2,4,quota_scale_default_scene2_run004.mat,297.710023994651,1,0,17.5689109349392,19.3968793104961,12,1.65267972219909,24,0,31,0,149.964288358646,1.17692375745081,8,5.32418770558827,25.2472328844541,0.0653266331658292,0.333333333333333,8,0,0,0,0,0
quota_scale,default,2,5,quota_scale_default_scene2_run005.mat,303.052294798943,1,0,15.5697641107825,18,12,1.50555346849846,24,0,31,0,147.21393650171,1.15533892230636,8,3.77151166498717,18.5148085451099,0.180904522613065,0.333333333333333,8,0,0,0,0,0
quota_scale,default,2,6,quota_scale_default_scene2_run006.mat,299.044785397462,1,0,16.7758804470122,18,12,0.894226824019536,24,0,31,0,145.921393976419,1.14519501389869,8,7.90430174045926,21.6136420682848,0.0050251256281407,0.166666666666667,8,0,0,0,0,0
quota_scale,default,2,7,quota_scale_default_scene2_run007.mat,302.927679536687,1,0,16.6350449178774,18.4625910819327,12,0.970687573903024,24,0,31,0,148.520582566882,1.1655935156733,8,4.82139083592932,22.0050762161612,0.0703517587939698,0.166666666666667,8,0,0,0,0,0
quota_scale,default,2,8,quota_scale_default_scene2_run008.mat,302.288954418183,1,0,16.1079396240892,18.037067532258,11.5929811452017,1.90710814647884,24,0,31,0,146.414620389193,1.14906586801569,8,6.13589282674475,21.1575874413316,0.0603015075376884,0.333333333333333,8,0,0,0,0,0
quota_scale,default,2,9,quota_scale_default_scene2_run009.mat,306.951611971217,1,0,15.8724261458459,18.1662420796409,12,1.64142502446359,24,0,31,0,144.845487060203,1.13675126756175,8,6.64561415779507,20.0609717714407,0.0402010050251256,0.166666666666667,8,0,0,0,0,0
quota_scale,default,2,10,quota_scale_default_scene2_run010.mat,304.080372670986,1,0,18.4446264026072,20.2664660288949,12,2.10360300721848,24,0,31,0,145.677012610145,1.14327710238126,8,5.48037955362939,20.3307076716704,0.0653266331658292,0.166666666666667,8,0,0,0,0,0
quota_scale,default,4,1,quota_scale_default_scene4_run001.mat,327.143584201945,1,0,16.3588894861888,18.7332379365218,12,2.2329944405594,24,0,25,0,150.186704961507,1.17866928891582,8,4.13290235630811,26.3521556918244,0.0653266331658292,0.333333333333333,8,0,0,0,0,0
quota_scale,default,4,2,quota_scale_default_scene4_run002.mat,359.404393626735,1,0,13.9667423485004,18.0384879491563,11.0418640889791,2.14588949588126,24,0,25,0,160.763699788302,1.2616778280176,8,3.42276799009613,16.8767841957951,0.366834170854271,0.5,8,0,0,0,0,0
quota_scale,default,4,3,quota_scale_default_scene4_run003.mat,342.87249823007,1,0,12.8626359138759,18.2340611265737,8.28500127642021,3.43043962502552,24,0,25,0,147.41109947487,1.15688626260811,8,6.48429492852415,24.8995252564127,0.0402010050251256,0.333333333333333,8,0,0,0,0,0
quota_scale,default,4,4,quota_scale_default_scene4_run004.mat,335.783617125561,1,0,14.9249056021354,18.0441296385197,12,1.78464516421024,24,0,25,0,149.148351516468,1.17052026322796,8,5.91456146942469,24.4382251015689,0.085427135678392,0.333333333333333,8,0,0,0,0,0
quota_scale,default,4,5,quota_scale_default_scene4_run005.mat,327.678455324043,1,0,11.6578267238974,18,8.53695395713203,2.54998261213081,24,0,25,0,151.923608142484,1.19230055166816,8,4.35244738323759,23.2140831225209,0.0653266331658292,0.166666666666667,8,0,0,0,0,0
quota_scale,default,4,6,quota_scale_default_scene4_run006.mat,323.180058485655,1,0,15.0000694583541,18,12,1.24775522922583,24,0,25,0,148.107979271105,1.16235539394099,8,3.85419617934383,24.482104654822,0.0703517587939698,0.166666666666667,8,0,0,0,0,0
quota_scale,default,4,7,quota_scale_default_scene4_run007.mat,330.461543617304,1,0,16.8395089537387,19.6215965239668,11.8914170818305,2.21993680918407,24,0,25,0,150.887195762447,1.18416675951049,8,3.73714755018978,25.0784148739019,0.085427135678392,0.333333333333333,8,0,0,0,0,0
quota_scale,default,4,8,quota_scale_default_scene4_run008.mat,380.324234410572,1,0,17.4713380089051,20.1995560426329,12,1.96095920304001,24,0,25,0,175.286985814523,1.37565696630174,8,6.68581591867223e-07,3.09972541970586,0.879396984924623,0.833333333333333,8,0,1,0,1,1
quota_scale,default,4,9,quota_scale_default_scene4_run009.mat,333.572360241903,1,0,19.7045079211766,22.7951078426711,12,1.76948256105431,24,0,25,0,151.26054622979,1.18709682399238,8,6.52720725433521,28.9288001758111,0.0201005025125628,0.333333333333333,8,0,0,0,0,0
quota_scale,default,4,10,quota_scale_default_scene4_run010.mat,363.566560134334,1,0,17.3994068905985,22.1538956745683,12,3.11516552942246,24,0,25,0,154.639136491661,1.21361209098966,8,5.18864468352191,21.6248859093443,0.0904522613065327,0.333333333333333,8,0,0,0,0,0
quota_scale,high,2,1,quota_scale_high_scene2_run001.mat,297.683503666205,1,0,15.6579639382489,18,12,1.09694839504145,24,0,31,0,149.164884941301,1.17065001798951,8,3.13500994436069,19.1018533366981,0.14572864321608,0.166666666666667,8,0,0,0,0,0
quota_scale,high,2,2,quota_scale_high_scene2_run002.mat,297.487352444799,1,0,16.4204700881096,18,12,0.927751442553087,24,0,31,0,145.769575499415,1.14400353841901,8,6.22470102536698,20.3441234797839,0.085427135678392,0.333333333333333,8,0,0,0,0,0
quota_scale,high,2,3,quota_scale_high_scene2_run003.mat,297.333155925302,1,0,14.9805941840536,18.2966141329754,12,1.79807121991688,24,0,31,0,149.308773248081,1.17177925728056,8,5.2145045290182,15.3988652077771,0.0904522613065327,0.333333333333333,8,0,0,0,0,0
quota_scale,high,2,4,quota_scale_high_scene2_run004.mat,302.188005535083,1,0,16.5319231100783,18.1245208141704,12,1.59366306788383,24,0,31,0,149.699569969611,1.17484624043326,8,3.53109407343329,19.4106954561142,0.0904522613065327,0.333333333333333,8,0,0,0,0,0
quota_scale,high,2,5,quota_scale_high_scene2_run005.mat,303.270260064676,1,0,16.869295644956,18.5540492520123,11.9354488906357,1.82446263923107,24,0,31,0,150.199264167021,1.17876785389757,8,3.41468340476489,19.6090195437914,0.21105527638191,0.5,8,0,0,0,0,0
quota_scale,high,2,6,quota_scale_high_scene2_run006.mat,300.434135488935,1,0,16.2370057220273,18,12,1.32144941705724,24,0,31,0,147.842884048057,1.16027491952001,8,6.29420633795954,21.1536447250327,0.0351758793969849,0.333333333333333,8,0,0,0,0,0
quota_scale,high,2,7,quota_scale_high_scene2_run007.mat,300.359487454718,1,0,14.9224720840065,18,12,0.885137078227617,24,0,31,0,149.467274309652,1.17302317786316,8,3.52652656036179,21.0022129757528,0.160804020100503,0.333333333333333,8,0,0,0,0,0
quota_scale,high,2,8,quota_scale_high_scene2_run008.mat,304.608173258628,1,0,15.7577589901368,18,12,0.815254500297662,24,0,31,0,147.548445368098,1.15796415686211,8,3.08877452883428,19.4100126183558,0.14070351758794,0.166666666666667,8,0,0,0,0,0
quota_scale,high,2,9,quota_scale_high_scene2_run009.mat,301.01906019939,1,0,17.097958446222,18.2470524626221,12,1.00777365818364,24,0,31,0,145.268107920635,1.14006800741016,8,8.33485717089803,22.6145896724251,0,0,8,0,0,0,0,0
quota_scale,high,2,10,quota_scale_high_scene2_run010.mat,304.541350663373,1,0,15.2502661613989,18,12,0.94711476924755,24,0,31,0,149.799352321125,1.17562933500435,8,7.10895654578724,15.7365197684045,0.0251256281407035,0.166666666666667,8,0,0,0,0,0
quota_scale,high,4,1,quota_scale_high_scene4_run001.mat,339.384501449153,1,0,13.7943215189082,18,11.9761864353335,1.68206779244527,24,0,25,0,152.149708222408,1.19407499115996,8,4.20386326817372,22.7054076834429,0.14572864321608,0.333333333333333,8,0,0,0,0,0
quota_scale,high,4,2,quota_scale_high_scene4_run002.mat,326.298884121754,1,0,15.812948820637,18.519568772522,12,1.72802317721144,24,0,25,0,149.012784992851,1.16945633351438,8,4.84876798193014,20.8693221343828,0.130653266331658,0.333333333333333,8,0,0,0,0,0
quota_scale,high,4,3,quota_scale_high_scene4_run003.mat,323.685258694659,1,0,15.0535419220982,18.7681284591683,11.8803401970556,2.074788251362,24,0,25,0,149.228341992595,1.17114803063014,8,5.00163272595619,22.5397928020912,0.0904522613065327,0.333333333333333,8,0,0,0,0,0
quota_scale,high,4,4,quota_scale_high_scene4_run004.mat,356.973552659285,1,0,17.5916135915669,21.712414542969,12,1.99128504186249,24,0,25,0,155.368788124574,1.21933841657583,8,5.25574146726477,21.196143228967,0.190954773869347,0.5,8,0,0,0,0,0
quota_scale,high,4,5,quota_scale_high_scene4_run005.mat,349.477913165104,1,0,16.3316884974127,19.5576268299853,11.9509264976836,2.36884076123235,24,0,25,0,153.548659631744,1.20505399934376,8,3.67037318187094,24.4986566987516,0.0954773869346734,0.333333333333333,8,0,0,0,0,0
quota_scale,high,4,6,quota_scale_high_scene4_run006.mat,327.63287119184,1,0,13.668596102165,19.3827232700893,11.3033236833736,2.69508856897,24,0,25,0,149.884607137894,1.1762984170931,8,5.0861960881805,25.9194082890422,0.050251256281407,0.166666666666667,8,0,0,0,0,0
quota_scale,high,4,7,quota_scale_high_scene4_run007.mat,341.018967754935,1,0,15.637789298976,21.1379064612266,11.9850786623294,2.82145428153855,24,0,25,0,151.819635978879,1.1914845753394,8,3.61195935832695,24.0121705413203,0.105527638190955,0.166666666666667,8,0,0,0,0,0
quota_scale,high,4,8,quota_scale_high_scene4_run008.mat,327.991066982144,1,0,15.4422004275129,18.3796880953177,12,1.4798805748153,24,0,25,0,149.889342219281,1.17633557813883,8,5.65612589095542,23.470564794088,0.115577889447236,0.333333333333333,8,0,0,0,0,0
quota_scale,high,4,9,quota_scale_high_scene4_run009.mat,357.602290826191,1,0,19.8512865816801,22.6256112595494,12,2.29247037007031,24,0,25,0,154.11422749955,1.20949259114023,8,4.86060793786589,21.4129776915201,0.175879396984925,0.5,8,0,0,0,0,0
quota_scale,high,4,10,quota_scale_high_scene4_run010.mat,355.610486676086,1,0,16.9277090963385,19.8804444699951,11.1557560302798,2.8105019347162,24,0,25,0,152.893272847802,1.1999105062843,8,5.58091889877659,23.9350787899499,0.0804020100502513,0.166666666666667,8,0,0,0,0,0
quota_scale,low,2,1,quota_scale_low_scene2_run001.mat,300.819759643311,1,0,16.1109101597441,18.046298873291,12,1.45562224944524,24,0,31,0,149.382523600824,1.17235805202705,8,3.47070736670011,19.9426760442405,0.221105527638191,0.333333333333333,8,0,0,0,0,0
quota_scale,low,2,2,quota_scale_low_scene2_run002.mat,296.693534434739,1,0,17.4787324623381,19.7716963041117,12,1.89715128588521,24,0,31,0,145.822303584688,1.14441734984654,8,6.55301027088021,20.8298818385246,0.0351758793969849,0.333333333333333,8,0,0,0,0,0
quota_scale,low,2,3,quota_scale_low_scene2_run003.mat,307.675490579374,1,0,17.007580489382,19.4767063336136,12,1.89434285445145,24,0,31,0,148.681529629554,1.16685663253814,8,4.72626218907013,18.890164238401,0.0954773869346734,0.166666666666667,8,0,0,0,0,0
quota_scale,low,2,4,quota_scale_low_scene2_run004.mat,302.048727987464,1,0,17.4436813813919,18.4013600552295,12,1.02872059389992,24,0,31,0,147.14938114409,1.15483229012822,8,3.78127736586771,20.8082756965845,0.0804020100502513,0.166666666666667,8,0,0,0,0,0
quota_scale,low,2,5,quota_scale_low_scene2_run005.mat,303.609266042916,1,0,17.6194965417464,18.9013120374937,12,1.35600757709587,24,0,31,0,146.026218248354,1.14601767759648,8,7.51775180279765,22.067199124013,0.0100502512562814,0.166666666666667,8,0,0,0,0,0
quota_scale,low,2,6,quota_scale_low_scene2_run006.mat,304.453330654929,1,0,16.534253192239,18.3490406550429,12,1.2610720073919,24,0,31,0,146.081879826415,1.14645451115408,8,7.51057099015708,20.67170322743,0.0100502512562814,0.166666666666667,8,0,0,0,0,0
quota_scale,low,2,7,quota_scale_low_scene2_run007.mat,302.173745750917,1,0,16.196756164269,18,12,1.16011417566593,24,0,31,0,147.29899955194,1.15600649940616,8,5.29145512222598,20.0172864764551,0.105527638190955,0.166666666666667,8,0,0,0,0,0
quota_scale,low,2,8,quota_scale_low_scene2_run008.mat,302.205414140344,1,0,16.0804837885348,18,12,1.19220211552172,24,0,31,0,145.525548472645,1.14208840776752,8,7.85875973739323,23.2718522923511,0.0100502512562814,0.166666666666667,8,0,0,0,0,0
quota_scale,low,2,9,quota_scale_low_scene2_run009.mat,305.602057075814,1,0,15.463242187569,18,12,1.1051857410918,24,0,31,0,146.288386945319,1.14807518456227,8,4.40045796998612,20.2263547611304,0.125628140703518,0.333333333333333,8,0,0,0,0,0
quota_scale,low,2,10,quota_scale_low_scene2_run010.mat,301.821261506229,1,0,17.3316023979347,18.5250667271227,12,1.13751235423778,24,0,31,0,149.087253099306,1.17004076121126,8,3.62559454972489,20.3786069399771,0.170854271356784,0.333333333333333,8,0,0,0,0,0
