Scene,Algorithm,NumRuns,FeasibleRate,MeanBestFitness,MeanZ,MeanMaxZ,MeanHighAltitudeFrac,MeanVeryHighAltitudeFrac,MeanDetourRatio,MeanBoundaryDist,MeanBoundaryHugFrac,MeanControlPointBoundaryHugFrac,HighAltitudeFlagRate,BoundaryHugFlagRate,ExcessiveDetourFlagRate,ControlPointEdgeFlagRate,VisualReviewFlagRate
2,CVF-AE,5,1,303.255277718002,16.0902434193537,18.8930655179716,0,0,1.14651455201606,20.8408528801607,0.085427135678392,0.233333333333333,0,0,0,0,0
2,AE,5,0,2247.9932127973,20.6898969564355,24.1104855161132,0.215454545454545,0,1.55366775892038,33.4447932713228,0,0.1,0.2,0,0.2,0,0.2
2,PSO,5,0.4,874.287173842525,20.6264034229435,26.0677583733414,0.247272727272727,0.102727272727273,1.46566586689217,20.9969746277308,0.34070351758794,0.533333333333333,0.2,0.2,0.2,0.4,0.6
2,GWO,5,1,372.433406603735,19.4999344188269,24.0429798111104,0.283636363636364,0,1.26989805519515,7.24340338093686,0.657286432160804,0.8,0.4,0.8,0,1,1
2,WOA,5,0.8,818.936190585319,27.1368801026299,29.5030752296286,0.812727272727273,0.135454545454545,1.87724004273634,10.9229487065993,0.384924623115578,0.633333333333333,1,0.4,0.6,0.6,1
2,HHO,5,0.4,1014.92667054245,12.5975732683824,19.9873627356132,0.115454545454545,0,1.24180556770204,5.91536947110774,0.719597989949749,0.8,0.2,0.8,0,0.8,1
2,DBO,5,1,445.534601933811,22.2699350329855,26.9303482581651,0.398181818181818,0.296363636363636,1.42981880512745,7.08573502187888,0.522613065326633,0.766666666666667,0.4,0.4,0,0.6,0.8
2,CPO,5,1,296.274498437968,26.8559743297678,30.4944520190186,0.74,0.214545454545455,1.14133425070051,19.3931447632277,0.10251256281407,0.2,0.8,0,0,0,0.8
