Scene,Algorithm,RunFile,BestFitness,Feasible,Violation,MeanZ,MaxZ,MinZ,StdZ,HighThreshold,HighAltitudeFrac,VeryHighThreshold,VeryHighAltitudeFrac,PathLength,DetourRatio,BoundaryBand,MinBoundaryDist,MeanBoundaryDist,BoundaryHugFrac,ControlPointBoundaryHugFrac,NumControlPoints,HighAltitudeFlag,BoundaryHugFlag,ExcessiveDetourFlag,ControlPointEdgeFlag,VisualReviewFlag
2,AE,scene2_AE_run004.mat,2757.68287785476,0,11,23.7934204320077,29.7188703271346,11.9752044968642,5.28526283157198,24,0.509090909090909,31,0,267.639543261066,2.10044231426562,8,9.00024923252574,22.9542650319472,0,0.5,8,1,0,1,0,1
2,CPO,scene2_CPO_run003.mat,284.1154378385,1,0,27.0085526289378,29.4750008923909,12,3.3461593578411,24,0.85,31,0,141.533933366909,1.11076210535274,8,7.62379312144176,21.5121215814355,0.0100502512562814,0,8,1,0,0,0,1
2,CPO,scene2_CPO_run004.mat,294.129804071449,1,0,29.4384651415486,31.9735653715753,12,3.72060546452641,24,0.909090909090909,31,0.468181818181818,143.00949117112,1.12234232257829,8,8.07720638862894,22.2975208785181,0,0.166666666666667,8,1,0,0,0,1
2,CPO,scene2_CPO_run002.mat,298.791766376954,1,0,27.9646915125259,31.7699303829424,12,4.80426808693665,24,0.786363636363636,31,0.481818181818182,142.682115146829,1.11977306675861,8,7.51393362391764,23.6305146805235,0.0150753768844221,0.333333333333333,8,1,0,0,0,1
2,CPO,scene2_CPO_run001.mat,301.336849038604,1,0,27.0583299523855,31.3727855024877,12,4.19826515065627,24,0.777272727272727,31,0.122727272727273,147.537147798209,1.1578754932306,8,4.86084362502832,19.9134278569633,0.0804020100502513,0.166666666666667,8,1,0,0,0,1
2,DBO,scene2_DBO_run001.mat,403.768557884599,1,0,12.8376991483953,21.0803984287519,9.20923970651462,3.89366536679107,24,0,31,0,188.303225045861,1.47780876091693,8,1.40324325072585,7.92069003645929,0.321608040201005,0.833333333333333,8,0,0,0,1,1
2,DBO,scene2_DBO_run002.mat,426.376142571591,1,7.105427357601e-14,30.0833530806855,32,12,3.94265343655445,24,0.904545454545455,31,0.727272727272727,173.539826351649,1.36194521197398,8,0.710522052574717,10.5968814577183,0.331658291457286,0.5,8,1,0,0,0,1
2,DBO,scene2_DBO_run005.mat,464.682966062579,1,0,18.4010180195368,25.4894544001163,12,4.18053614679878,24,0.136363636363636,31,0,189.463304359617,1.48691309448748,8,0.929117739276362,6.36910427652454,0.71356783919598,1,8,0,1,0,1,1
2,DBO,scene2_DBO_run003.mat,527.515491725278,1,1.06581410364015e-13,30.2295724484667,32,12,3.90789424454447,24,0.909090909090909,31,0.754545454545455,180.18170946897,1.4140708888304,8,3.78190634364728e-09,1.39888741628701,0.924623115577889,1,8,1,1,0,1,1
2,GWO,scene2_GWO_run001.mat,305.57021057594,1,0,17.2430753880419,20.7370152090382,11.9358727441657,2.39592606929246,24,0,31,0,152.534162229657,1.19709219652086,8,0.519311060758837,5.07071867957386,0.758793969849246,0.666666666666667,8,0,1,0,1,1
2,GWO,scene2_GWO_run005.mat,322.729063147673,1,0,24.3326977095004,26.6864206662055,12,3.0541381145822,24,0.713636363636364,31,0,155.127934379748,1.21744818992614,8,1.71125045599987,11.0446353363889,0.472361809045226,0.666666666666667,8,1,0,0,1,1
2,GWO,scene2_GWO_run003.mat,339.089021824769,1,0,21.7329263776876,27.7226214419865,12,4.9676080317262,24,0.518181818181818,31,0,154.550473213581,1.21291625920513,8,2.47272159881144,8.25881809150167,0.663316582914573,0.666666666666667,8,1,1,0,1,1
2,GWO,scene2_GWO_run004.mat,441.63816786105,1,0,14.1367627429493,18,12,1.57402756532139,24,0,31,0,179.039058796181,1.40510333570165,8,0.769722438825662,4.66769701891087,0.738693467336683,1,8,0,1,0,1,1
2,GWO,scene2_GWO_run002.mat,453.140569609243,1,0,20.0542098759555,27.0688417383219,11.8671873365818,5.09049453810985,24,0.186363636363636,31,0,167.804000217219,1.31693029462197,8,2.51822084533467,7.17514777830904,0.653266331658292,1,8,0,1,0,1,1
2,HHO,scene2_HHO_run001.mat,381.353985948625,1,0,9.85175213273613,18,8.28532915399605,1.64918820645858,24,0,31,0,158.735487389029,1.24576036270645,8,1.31062363798542,4.12915590015274,0.924623115577889,1,8,0,1,0,1,1
2,HHO,scene2_HHO_run004.mat,525.325890960494,1,0,10.3498296650496,18,8.32046214737896,2.05649684652992,24,0,31,0,190.336670910754,1.49376729860665,8,0.338966678894813,4.74765899470559,0.819095477386935,1,8,0,1,0,1,1
2,HHO,scene2_HHO_run005.mat,1067.42293577691,0,4,24.1110626741455,27.9368136780658,12,3.95654793451428,24,0.577272727272727,31,0,147.411823370402,1.15689194375966,8,9.67834666111455,15.6821805795749,0,0,8,1,0,0,0,1
2,HHO,scene2_HHO_run003.mat,1117.53782533953,0,4,9.94044192472544,18,8.83286406180217,1.40217712173966,24,0,31,0,150.288506442745,1.17946822967115,8,0.545596158184451,2.7874836557931,0.924623115577889,1,8,0,1,0,1,1
2,HHO,scene2_HHO_run002.mat,1982.9927146867,0,9,8.73477994525543,18,8.00000000000221,1.74673150137691,24,0,31,0,144.385337792477,1.1331400037663,8,0.141763783948508,2.23036822531234,0.92964824120603,1,8,0,1,0,1,1
2,PSO,scene2_PSO_run003.mat,377.407777606225,1,0,17.1817036374639,25.6502830455277,10.029569126292,5.3617140299307,24,0.131818181818182,31,0,175.181044314674,1.37482553456932,8,3.91360991555702e-07,3.5789910377636,0.869346733668342,1,8,0,1,0,1,1
2,PSO,scene2_PSO_run001.mat,385.27221052957,1,0,28.2592705930482,31.9999999698231,12,5.30155430857765,24,0.804545454545455,31,0.513636363636364,155.985847243911,1.22418111309543,8,7.88239219673414e-07,15.5211698438978,0.477386934673367,0.666666666666667,8,1,0,0,1,1
2,PSO,scene2_PSO_run004.mat,1588.17550331023,0,6,17.1670869951954,25.1612474629681,11.5036982210143,4.28025441265553,24,0.0681818181818182,31,0,230.621920992698,1.80992702179953,8,1.42708543072438,19.4809214223731,0.180904522613065,0.5,8,0,0,1,0,1
